,project_id,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Index,cross-entropy,total_author,total_commit_project,author_id,total_commit_author,percent,contributor,max,ownership
94,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,5926306,1,0.09259259259259259,Minor,40.648148148148145,No
95,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,6616034,1,0.09259259259259259,Minor,40.648148148148145,No
96,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,6893142,5,0.46296296296296297,Minor,40.648148148148145,No
97,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,6961756,1,0.09259259259259259,Minor,40.648148148148145,No
98,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,7037968,2,0.18518518518518517,Minor,40.648148148148145,No
99,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,7103772,9,0.8333333333333334,Minor,40.648148148148145,No
100,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,7271738,3,0.2777777777777778,Minor,40.648148148148145,No
101,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,7507843,2,0.18518518518518517,Minor,40.648148148148145,No
102,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,8211624,18,1.6666666666666667,Minor,40.648148148148145,No
103,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,8582453,3,0.2777777777777778,Minor,40.648148148148145,No
104,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,9061264,3,0.2777777777777778,Minor,40.648148148148145,No
105,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,9529758,1,0.09259259259259259,Minor,40.648148148148145,No
106,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,9708046,1,0.09259259259259259,Minor,40.648148148148145,No
107,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,10056862,118,10.925925925925926,Major,40.648148148148145,No
108,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,10149527,9,0.8333333333333334,Minor,40.648148148148145,No
109,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,10585893,1,0.09259259259259259,Minor,40.648148148148145,No
110,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,10633086,4,0.37037037037037035,Minor,40.648148148148145,No
111,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,10952627,1,0.09259259259259259,Minor,40.648148148148145,No
112,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,11184839,2,0.18518518518518517,Minor,40.648148148148145,No
113,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,11622130,12,1.1111111111111112,Minor,40.648148148148145,No
114,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,11783952,1,0.09259259259259259,Minor,40.648148148148145,No
115,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,11963681,1,0.09259259259259259,Minor,40.648148148148145,No
116,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,12056226,6,0.5555555555555556,Minor,40.648148148148145,No
117,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,12445007,1,0.09259259259259259,Minor,40.648148148148145,No
118,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,13220879,1,0.09259259259259259,Minor,40.648148148148145,No
119,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,13439479,4,0.37037037037037035,Minor,40.648148148148145,No
120,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,19436592,1,0.09259259259259259,Minor,40.648148148148145,No
121,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,20267819,1,0.09259259259259259,Minor,40.648148148148145,No
122,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,25886618,4,0.37037037037037035,Minor,40.648148148148145,No
123,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,30382067,10,0.9259259259259259,Minor,40.648148148148145,No
124,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,30719559,4,0.37037037037037035,Minor,40.648148148148145,No
125,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,31268303,1,0.09259259259259259,Minor,40.648148148148145,No
126,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,31488487,7,0.6481481481481481,Minor,40.648148148148145,No
127,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,31576434,1,0.09259259259259259,Minor,40.648148148148145,No
128,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,31877749,1,0.09259259259259259,Minor,40.648148148148145,No
129,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,32135615,2,0.18518518518518517,Minor,40.648148148148145,No
130,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,32137134,5,0.46296296296296297,Minor,40.648148148148145,No
131,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,32907810,2,0.18518518518518517,Minor,40.648148148148145,No
132,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,33717210,1,0.09259259259259259,Minor,40.648148148148145,No
133,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,33778386,2,0.18518518518518517,Minor,40.648148148148145,No
134,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,34229893,4,0.37037037037037035,Minor,40.648148148148145,No
135,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,34886996,4,0.37037037037037035,Minor,40.648148148148145,No
136,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,38298088,2,0.18518518518518517,Minor,40.648148148148145,No
137,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,38641952,3,0.2777777777777778,Minor,40.648148148148145,No
138,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,40360547,1,0.09259259259259259,Minor,40.648148148148145,No
139,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,41336714,18,1.6666666666666667,Minor,40.648148148148145,No
140,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,42122363,2,0.18518518518518517,Minor,40.648148148148145,No
141,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,42611636,7,0.6481481481481481,Minor,40.648148148148145,No
142,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,48790243,1,0.09259259259259259,Minor,40.648148148148145,No
143,28884786,40262.0,16867.0,25711.0,3258.0,6597.0,5751.0,2203.0,5039.0,712.0,5655.0,4134.0,7866.0,6367.0,12000.0,78150.21765999994,486.25797400000005,559537.1204199998,84.26344924012162,2.98311,68,1080,50365574,1,0.09259259259259259,Minor,40.648148148148145,No
144,29026813,7647.0,5078.0,5614.0,307.0,173.0,1560.0,300.0,1631.0,207.0,1621.0,1009.0,1886.0,1828.0,2895.0,19661.274390000002,119.72758000000003,139038.70684,51.82334516129031,4.508311,2,22,9542417,20,90.9090909090909,Major,90.9090909090909,Yes
145,29026813,7647.0,5078.0,5614.0,307.0,173.0,1560.0,300.0,1631.0,207.0,1621.0,1009.0,1886.0,1828.0,2895.0,19661.274390000002,119.72758000000003,139038.70684,51.82334516129031,4.508311,2,22,41582153,2,9.090909090909092,Major,90.9090909090909,No
146,29126205,7886.0,4568.0,4459.0,1341.0,394.0,1813.0,1220.0,657.0,177.0,3704.0,2513.0,4885.0,3881.0,7398.0,64359.946489999995,119.69262,585172.0636399997,68.52227088235296,3.926670000000001,1,933,1246150,933,100.0,Major,100.0,Yes
147,29817913,19906.0,11640.0,14354.0,714.0,765.0,3248.0,1539.0,2606.0,146.0,368.0,227.0,394.0,514.0,621.0,2013.9210799999987,79.18393699999999,4531.987760000003,79.25501180555554,2.857241,3,959,3864918,923,96.2460896767466,Major,96.2460896767466,Yes
148,29817913,19906.0,11640.0,14354.0,714.0,765.0,3248.0,1539.0,2606.0,146.0,368.0,227.0,394.0,514.0,621.0,2013.9210799999987,79.18393699999999,4531.987760000003,79.25501180555554,2.857241,3,959,8720413,10,1.0427528675703859,Minor,96.2460896767466,No
149,29817913,19906.0,11640.0,14354.0,714.0,765.0,3248.0,1539.0,2606.0,146.0,368.0,227.0,394.0,514.0,621.0,2013.9210799999987,79.18393699999999,4531.987760000003,79.25501180555554,2.857241,3,959,33207157,26,2.711157455683003,Minor,96.2460896767466,No
150,30169075,5486.0,2308.0,3124.0,624.0,922.0,1029.0,411.0,560.0,93.0,732.0,452.0,854.0,825.0,1306.0,8055.349,50.52530599999999,48902.38738999997,79.39322790697675,8.217771,22,549,43395,15,2.73224043715847,Minor,84.3351548269581,No
151,30169075,5486.0,2308.0,3124.0,624.0,922.0,1029.0,411.0,560.0,93.0,732.0,452.0,854.0,825.0,1306.0,8055.349,50.52530599999999,48902.38738999997,79.39322790697675,8.217771,22,549,51464,5,0.9107468123861566,Minor,84.3351548269581,No
152,30169075,5486.0,2308.0,3124.0,624.0,922.0,1029.0,411.0,560.0,93.0,732.0,452.0,854.0,825.0,1306.0,8055.349,50.52530599999999,48902.38738999997,79.39322790697675,8.217771,22,549,65011,4,0.7285974499089253,Minor,84.3351548269581,No
153,30169075,5486.0,2308.0,3124.0,624.0,922.0,1029.0,411.0,560.0,93.0,732.0,452.0,854.0,825.0,1306.0,8055.349,50.52530599999999,48902.38738999997,79.39322790697675,8.217771,22,549,81933,1,0.18214936247723132,Minor,84.3351548269581,No
154,30169075,5486.0,2308.0,3124.0,624.0,922.0,1029.0,411.0,560.0,93.0,732.0,452.0,854.0,825.0,1306.0,8055.349,50.52530599999999,48902.38738999997,79.39322790697675,8.217771,22,549,263230,3,0.546448087431694,Minor,84.3351548269581,No
155,30169075,5486.0,2308.0,3124.0,624.0,922.0,1029.0,411.0,560.0,93.0,732.0,452.0,854.0,825.0,1306.0,8055.349,50.52530599999999,48902.38738999997,79.39322790697675,8.217771,22,549,349292,4,0.7285974499089253,Minor,84.3351548269581,No
156,30169075,5486.0,2308.0,3124.0,624.0,922.0,1029.0,411.0,560.0,93.0,732.0,452.0,854.0,825.0,1306.0,8055.349,50.52530599999999,48902.38738999997,79.39322790697675,8.217771,22,549,535536,4,0.7285974499089253,Minor,84.3351548269581,No
157,30169075,5486.0,2308.0,3124.0,624.0,922.0,1029.0,411.0,560.0,93.0,732.0,452.0,854.0,825.0,1306.0,8055.349,50.52530599999999,48902.38738999997,79.39322790697675,8.217771,22,549,565932,1,0.18214936247723132,Minor,84.3351548269581,No
158,30169075,5486.0,2308.0,3124.0,624.0,922.0,1029.0,411.0,560.0,93.0,732.0,452.0,854.0,825.0,1306.0,8055.349,50.52530599999999,48902.38738999997,79.39322790697675,8.217771,22,549,1462944,7,1.2750455373406193,Minor,84.3351548269581,No
159,30169075,5486.0,2308.0,3124.0,624.0,922.0,1029.0,411.0,560.0,93.0,732.0,452.0,854.0,825.0,1306.0,8055.349,50.52530599999999,48902.38738999997,79.39322790697675,8.217771,22,549,1815626,1,0.18214936247723132,Minor,84.3351548269581,No
160,30169075,5486.0,2308.0,3124.0,624.0,922.0,1029.0,411.0,560.0,93.0,732.0,452.0,854.0,825.0,1306.0,8055.349,50.52530599999999,48902.38738999997,79.39322790697675,8.217771,22,549,1891298,1,0.18214936247723132,Minor,84.3351548269581,No
161,30169075,5486.0,2308.0,3124.0,624.0,922.0,1029.0,411.0,560.0,93.0,732.0,452.0,854.0,825.0,1306.0,8055.349,50.52530599999999,48902.38738999997,79.39322790697675,8.217771,22,549,1934671,463,84.3351548269581,Major,84.3351548269581,Yes
162,30169075,5486.0,2308.0,3124.0,624.0,922.0,1029.0,411.0,560.0,93.0,732.0,452.0,854.0,825.0,1306.0,8055.349,50.52530599999999,48902.38738999997,79.39322790697675,8.217771,22,549,2356328,15,2.73224043715847,Minor,84.3351548269581,No
163,30169075,5486.0,2308.0,3124.0,624.0,922.0,1029.0,411.0,560.0,93.0,732.0,452.0,854.0,825.0,1306.0,8055.349,50.52530599999999,48902.38738999997,79.39322790697675,8.217771,22,549,2922462,5,0.9107468123861566,Minor,84.3351548269581,No
164,30169075,5486.0,2308.0,3124.0,624.0,922.0,1029.0,411.0,560.0,93.0,732.0,452.0,854.0,825.0,1306.0,8055.349,50.52530599999999,48902.38738999997,79.39322790697675,8.217771,22,549,3460369,1,0.18214936247723132,Minor,84.3351548269581,No
165,30169075,5486.0,2308.0,3124.0,624.0,922.0,1029.0,411.0,560.0,93.0,732.0,452.0,854.0,825.0,1306.0,8055.349,50.52530599999999,48902.38738999997,79.39322790697675,8.217771,22,549,4446176,1,0.18214936247723132,Minor,84.3351548269581,No
166,30169075,5486.0,2308.0,3124.0,624.0,922.0,1029.0,411.0,560.0,93.0,732.0,452.0,854.0,825.0,1306.0,8055.349,50.52530599999999,48902.38738999997,79.39322790697675,8.217771,22,549,4622362,3,0.546448087431694,Minor,84.3351548269581,No
167,30169075,5486.0,2308.0,3124.0,624.0,922.0,1029.0,411.0,560.0,93.0,732.0,452.0,854.0,825.0,1306.0,8055.349,50.52530599999999,48902.38738999997,79.39322790697675,8.217771,22,549,5785518,7,1.2750455373406193,Minor,84.3351548269581,No
168,30169075,5486.0,2308.0,3124.0,624.0,922.0,1029.0,411.0,560.0,93.0,732.0,452.0,854.0,825.0,1306.0,8055.349,50.52530599999999,48902.38738999997,79.39322790697675,8.217771,22,549,7280075,1,0.18214936247723132,Minor,84.3351548269581,No
169,30169075,5486.0,2308.0,3124.0,624.0,922.0,1029.0,411.0,560.0,93.0,732.0,452.0,854.0,825.0,1306.0,8055.349,50.52530599999999,48902.38738999997,79.39322790697675,8.217771,22,549,9510716,5,0.9107468123861566,Minor,84.3351548269581,No
170,30169075,5486.0,2308.0,3124.0,624.0,922.0,1029.0,411.0,560.0,93.0,732.0,452.0,854.0,825.0,1306.0,8055.349,50.52530599999999,48902.38738999997,79.39322790697675,8.217771,22,549,11520874,1,0.18214936247723132,Minor,84.3351548269581,No
171,30169075,5486.0,2308.0,3124.0,624.0,922.0,1029.0,411.0,560.0,93.0,732.0,452.0,854.0,825.0,1306.0,8055.349,50.52530599999999,48902.38738999997,79.39322790697675,8.217771,22,549,17939277,1,0.18214936247723132,Minor,84.3351548269581,No
172,31030536,8824.0,3636.0,6600.0,340.0,253.0,1690.0,281.0,1044.0,169.0,827.0,506.0,957.0,996.0,1463.0,7543.331440000001,97.848749,25593.353840000003,70.4680655172414,3.860713,2,1148,9412500,1,0.08710801393728224,Minor,99.91289198606272,No
173,31030536,8824.0,3636.0,6600.0,340.0,253.0,1690.0,281.0,1044.0,169.0,827.0,506.0,957.0,996.0,1463.0,7543.331440000001,97.848749,25593.353840000003,70.4680655172414,3.860713,2,1148,11151126,1147,99.91289198606272,Major,99.91289198606272,Yes
174,31069027,16230.0,6620.0,9971.0,4412.0,285.0,1620.0,4354.0,2869.0,499.0,2727.0,1712.0,3269.0,3226.0,4981.0,30728.20090000001,294.61326700000006,197179.0296,90.99569172185434,3.7495589999999996,11,853,6059,5,0.5861664712778429,Minor,59.788980070339974,No
175,31069027,16230.0,6620.0,9971.0,4412.0,285.0,1620.0,4354.0,2869.0,499.0,2727.0,1712.0,3269.0,3226.0,4981.0,30728.20090000001,294.61326700000006,197179.0296,90.99569172185434,3.7495589999999996,11,853,1451841,74,8.675263774912075,Major,59.788980070339974,No
176,31069027,16230.0,6620.0,9971.0,4412.0,285.0,1620.0,4354.0,2869.0,499.0,2727.0,1712.0,3269.0,3226.0,4981.0,30728.20090000001,294.61326700000006,197179.0296,90.99569172185434,3.7495589999999996,11,853,4250693,510,59.788980070339974,Major,59.788980070339974,Yes
177,31069027,16230.0,6620.0,9971.0,4412.0,285.0,1620.0,4354.0,2869.0,499.0,2727.0,1712.0,3269.0,3226.0,4981.0,30728.20090000001,294.61326700000006,197179.0296,90.99569172185434,3.7495589999999996,11,853,4276291,105,12.3094958968347,Major,59.788980070339974,No
178,31069027,16230.0,6620.0,9971.0,4412.0,285.0,1620.0,4354.0,2869.0,499.0,2727.0,1712.0,3269.0,3226.0,4981.0,30728.20090000001,294.61326700000006,197179.0296,90.99569172185434,3.7495589999999996,11,853,7523504,70,8.206330597889801,Major,59.788980070339974,No
179,31069027,16230.0,6620.0,9971.0,4412.0,285.0,1620.0,4354.0,2869.0,499.0,2727.0,1712.0,3269.0,3226.0,4981.0,30728.20090000001,294.61326700000006,197179.0296,90.99569172185434,3.7495589999999996,11,853,8800835,54,6.330597889800703,Major,59.788980070339974,No
180,31069027,16230.0,6620.0,9971.0,4412.0,285.0,1620.0,4354.0,2869.0,499.0,2727.0,1712.0,3269.0,3226.0,4981.0,30728.20090000001,294.61326700000006,197179.0296,90.99569172185434,3.7495589999999996,11,853,10984633,2,0.23446658851113716,Minor,59.788980070339974,No
181,31069027,16230.0,6620.0,9971.0,4412.0,285.0,1620.0,4354.0,2869.0,499.0,2727.0,1712.0,3269.0,3226.0,4981.0,30728.20090000001,294.61326700000006,197179.0296,90.99569172185434,3.7495589999999996,11,853,12410987,2,0.23446658851113716,Minor,59.788980070339974,No
182,31069027,16230.0,6620.0,9971.0,4412.0,285.0,1620.0,4354.0,2869.0,499.0,2727.0,1712.0,3269.0,3226.0,4981.0,30728.20090000001,294.61326700000006,197179.0296,90.99569172185434,3.7495589999999996,11,853,30395485,9,1.0550996483001172,Minor,59.788980070339974,No
183,31069027,16230.0,6620.0,9971.0,4412.0,285.0,1620.0,4354.0,2869.0,499.0,2727.0,1712.0,3269.0,3226.0,4981.0,30728.20090000001,294.61326700000006,197179.0296,90.99569172185434,3.7495589999999996,11,853,46248144,17,1.9929660023446658,Minor,59.788980070339974,No
184,31069027,16230.0,6620.0,9971.0,4412.0,285.0,1620.0,4354.0,2869.0,499.0,2727.0,1712.0,3269.0,3226.0,4981.0,30728.20090000001,294.61326700000006,197179.0296,90.99569172185434,3.7495589999999996,11,853,48630557,5,0.5861664712778429,Minor,59.788980070339974,No
185,31125446,1872.0,1199.0,1205.0,438.0,0.0,229.0,438.0,267.0,102.0,932.0,657.0,1275.0,1034.0,1932.0,11989.874099999995,74.76228,64572.842000000004,58.0414210526316,2.92748,1,423,9730777,423,100.0,Major,100.0,Yes
186,31400029,9778.0,4099.0,6637.0,884.0,421.0,1945.0,775.0,896.0,119.0,489.0,310.0,587.0,608.0,897.0,4962.053870000002,73.70483,33094.840119999986,95.70343151515154,3.0268,9,1141,6059,1,0.0876424189307625,Minor,47.765118317265554,No
187,31400029,9778.0,4099.0,6637.0,884.0,421.0,1945.0,775.0,896.0,119.0,489.0,310.0,587.0,608.0,897.0,4962.053870000002,73.70483,33094.840119999986,95.70343151515154,3.0268,9,1141,747465,11,0.9640666082383874,Minor,47.765118317265554,No
188,31400029,9778.0,4099.0,6637.0,884.0,421.0,1945.0,775.0,896.0,119.0,489.0,310.0,587.0,608.0,897.0,4962.053870000002,73.70483,33094.840119999986,95.70343151515154,3.0268,9,1141,1449312,313,27.43207712532866,Major,47.765118317265554,No
189,31400029,9778.0,4099.0,6637.0,884.0,421.0,1945.0,775.0,896.0,119.0,489.0,310.0,587.0,608.0,897.0,4962.053870000002,73.70483,33094.840119999986,95.70343151515154,3.0268,9,1141,2069912,33,2.892199824715162,Minor,47.765118317265554,No
190,31400029,9778.0,4099.0,6637.0,884.0,421.0,1945.0,775.0,896.0,119.0,489.0,310.0,587.0,608.0,897.0,4962.053870000002,73.70483,33094.840119999986,95.70343151515154,3.0268,9,1141,5083778,545,47.765118317265554,Major,47.765118317265554,Yes
