project_id,author_id,total_commit_author
10824,2849856,1
10824,2851970,1
10824,2853909,4
10824,2854725,1
10824,2854921,1
10824,2859235,23
10824,2874089,2
10824,2887659,1
10824,2890525,1
10824,2905131,3
10824,2905226,3
10824,2910464,4
10824,2938577,1
10824,2945213,2
10824,2953446,2
10824,2968558,13
10824,2972536,6
10824,2991537,1
10824,2995305,16
10824,3022856,1
10824,3054491,2
10824,3055783,3
10824,3061834,5
10824,3065959,11
10824,3067347,3
10824,3068033,1
10824,3071818,2
10824,3074674,6
10824,3078138,445
10824,3081665,27
10824,3084148,2
10824,3084862,8
10824,3088979,3
10824,3093980,1
10824,3097463,2
10824,3099681,2
10824,3118017,3
10824,3119088,5
10824,3121467,1
10824,3136484,68
10824,3139904,1
10824,3164287,100
10824,3166907,2
10824,3167605,3
10824,3180608,20
10824,3193068,3
10824,3193760,51
10824,3208572,1
10824,3210992,1
10824,3211874,1
10824,3216838,3
10824,3246718,2
10824,3256552,11
10824,3257827,4
10824,3271073,1
10824,3272792,5
10824,3296056,11
10824,3304931,1
10824,3323258,1
10824,3323377,2
10824,3328133,12
10824,3349371,28
10824,3351481,5
10824,3351781,2
10824,3352988,1
10824,3353012,1
10824,3398566,7
10824,3399808,6
10824,3409597,6
10824,3421351,2
10824,3443171,2
10824,3446516,1
10824,3450233,2
10824,3459355,1
10824,3478398,1
10824,3478855,2
10824,3486883,2
10824,3488048,1
10824,3489213,1
10824,3501476,4
10824,3502666,4
10824,3502917,13
10824,3503006,1
10824,3509453,310
10824,3541760,11
10824,3544679,1
10824,3568975,1
10824,3586577,16
10824,3597177,1
10824,3619474,1
10824,3620242,1
10824,3626221,7
10824,3640461,1
10824,3643472,4
10824,3648063,2
10824,3654666,1
10824,3659165,17
10824,3691636,113
10824,3700913,2
10824,3705013,1
10824,3710371,28
10824,3750591,49
10824,3764366,3
10824,3806871,6
10824,3825675,23
10824,3844834,1
10824,3886124,2
10824,3892399,2
10824,3918075,4
10824,3923651,1
10824,3929783,9
10824,3935980,2
10824,3935981,9
10824,3941250,2
10824,3996574,2
10824,3997607,1
10824,4014456,6
10824,4070611,1
10824,4111948,1
10824,4115319,13
10824,4116187,1
10824,4139172,8
10824,4193125,9
10824,4220491,1
10824,4251894,5
10824,4252281,4
10824,4267575,1
10824,4285093,1
10824,4296788,2
10824,4297229,2
10824,4301823,67
10824,4338106,1
10824,4374162,1
10824,4380705,1
10824,4391497,2
10824,4415705,3
10824,4424394,2
10824,4426459,1
10824,4439712,3
10824,4467284,9
10824,4481640,1
10824,4482725,1
10824,4491652,15
10824,4498027,1
10824,4525662,32
10824,4576364,36
10824,4605692,1
10824,4608068,20
10824,4610162,12
10824,4615770,1
10824,4622702,14
10824,4630336,13
10824,4640588,1
10824,4655709,2
10824,4660722,1
10824,4669383,1
10824,4748110,1
10824,4749102,4
10824,4759036,1
10824,4766594,2
10824,4769987,1
10824,4772588,1
10824,4775695,1
10824,4826101,1
10824,4835051,11
10824,4859361,2
10824,4872061,1
10824,4880468,1
10824,4946671,1
10824,4948943,2
10824,4950159,3
10824,4950180,1
10824,4984397,1
10824,5023159,1
10824,5038219,1
10824,5038220,6
10824,5042570,1
10824,5048650,2
10824,5054044,3
10824,5057752,1
10824,5067073,2
10824,5079711,2
10824,5102799,15
10824,5112114,2
10824,5112146,4
10824,5130016,6
10824,5141231,1
10824,5371010,1
10824,5413879,2
10824,5413881,1
10824,5435005,2
10824,5504799,1
10824,5519348,3
10824,5565226,1
10824,5565229,10
10824,5566979,1
10824,5568738,12
10824,5585550,6
10824,5633567,193
10824,5692979,4
10824,5705121,2
10824,5720904,1
10824,5795754,1
10824,5803654,1
10824,5876479,2
10824,5902323,1
10824,5996147,1
10824,6004517,1
10824,6026522,4
10824,6078659,1
10824,6096131,1
10824,6101657,1
10824,6123272,1
10824,6216725,2
10824,6216728,27
10824,6216733,65
10824,6244709,1
10824,6276168,4
10824,6276188,3
10824,6280190,1
10824,6282852,1
10824,6298429,1
10824,6351505,1
10824,6355576,1
10824,6357522,1
10824,6370246,3
10824,6370248,202
10824,6390950,1
10824,6391409,1
10824,6399018,1
10824,6405766,1
10824,6415234,1
10824,6469310,21
10824,6477893,2
10824,6502081,3
10824,6507592,1
10824,6536540,2
10824,6538933,8
10824,6572349,21
10824,6582425,18
10824,6613174,1
10824,6632127,5
10824,6635753,1
10824,6638158,3
10824,6655851,1
10824,6682275,1
10824,6685399,2
10824,6687511,1
10824,6697197,6
10824,6705001,1
10824,6724601,2
10824,6748842,1
10824,6765641,1
10824,6784425,2
10824,6794945,13
10824,6816881,1
10824,6847433,1
10824,6873771,1
10824,6895631,5
10824,6898935,2
10824,6925822,3
10824,6964068,1
10824,6967745,7
10824,6990207,1
10824,6997972,57
10824,7000417,1
10824,7130678,31
10824,7153694,54
10824,7198332,3
10824,7199894,3
10824,7202441,2
10824,7225884,1
10824,7271668,2
10824,7275542,1
10824,7287092,1
10824,7320153,23
10824,7341702,1
10824,7447143,7
10824,7467724,11
10824,7509646,1
10824,7530974,1
10824,7585317,1
10824,7699039,4
10824,7703007,1
10824,7715831,1
10824,7747873,144
10824,7815049,1
10824,7828340,3
10824,7831720,1
10824,7840931,1
10824,7854450,2
10824,7866305,8
10824,7868031,11
10824,7889648,3
10824,7924046,5
10824,7996657,2
10824,8068715,1
10824,8128563,1
10824,8184928,7
10824,8270366,3
10824,8283111,1
10824,8283117,1
10824,8295867,35
10824,8327276,4
10824,8335144,20
10824,8345245,1
10824,8391670,2
10824,8423396,3
10824,8424260,4
10824,8424921,1
10824,8428066,1
10824,8483970,1
10824,8496840,3
10824,8511358,7
10824,8533205,2
10824,8542009,3
10824,8595384,5
10824,8611591,6
10824,8623658,1
10824,8676110,1
10824,8690717,11
10824,8696112,1
10824,8710487,1
10824,8731765,1
10824,8731993,6
10824,8736948,1
10824,8744389,21
10824,8756182,3
10824,8772509,3
10824,8776753,2
10824,8782644,2
10824,8784329,1
10824,8829685,11
10824,8838799,5
10824,8903004,5
10824,8963877,1
10824,8971385,1
10824,8978620,4
10824,8999161,3
10824,9021040,1
10824,9023298,5
10824,9058249,8
10824,9126919,4
10824,9150094,8
10824,9163007,3
10824,9206198,2
10824,9270901,2
10824,9275688,1
10824,9279162,1
10824,9281542,1
10824,9284958,16
10824,9297548,2
10824,9461739,71
10824,9468283,1
10824,9469389,14
10824,9473323,38
10824,9473347,47
10824,9473354,31
10824,9473737,2
10824,9499508,1
10824,9505905,3
10824,9610027,1
10824,9625760,13
10824,9669882,2
10824,9679825,1
10824,9768891,1
10824,9780399,1
10824,10128067,17
10824,10139739,1
10824,10152995,1
10824,10158900,1
10824,10170122,1
10824,10249468,2
10824,10355027,1
10824,10374560,1
10824,10385194,2
10824,10387605,1
10824,10388590,5
10824,10401032,3
10824,10412321,1
10824,10472062,17
10824,10484310,5
10824,10539013,1
10824,10541169,3
10824,10560743,1
10824,10573679,1
10824,10611041,35
10824,10615815,1
10824,10625086,1
10824,10625171,1
10824,10635609,2
10824,10639924,1
10824,10657557,2
10824,10674831,2
10824,10675707,2
10824,10754687,3
10824,10757390,4
10824,10764389,7
10824,10819307,1
10824,10866075,8
10824,10869651,3
10824,10917392,2
10824,10947714,2
10824,10979629,1
10824,10990956,1
10824,11035219,1
10824,11035854,1
10824,11046642,3
10824,11066003,1
10824,11072508,1
10824,11131935,1
10824,11156506,1
10824,11209467,2
10824,11246263,8
10824,11264912,21
10824,11264915,1
10824,11266253,2
10824,11267729,4
10824,11271433,9
10824,11277065,8
10824,11344627,1
10824,11368824,1
10824,11392447,1
10824,11399941,4
10824,11446183,2
10824,11449197,9
10824,11449231,36
10824,11557064,1
10824,11579305,1
10824,11604988,21
10824,11614766,1
10824,11637220,2
10824,11645877,2
10824,11707221,4
10824,11741680,1
10824,11808675,53
10824,11811272,17
10824,11882026,4
10824,11894435,3
10824,11900465,1
10824,11911918,1
10824,11913531,1
10824,11921106,2
10824,11944003,1
10824,12040097,1
10824,12042695,2
10824,12049451,1
10824,12054481,2
10824,12121658,12
10824,12160925,1
10824,12202504,1
10824,12214998,1
10824,12261578,1
10824,12285473,2
10824,12312719,3
10824,12359158,11
10824,12416251,1
10824,12482268,3
10824,12486277,17
10824,12493040,1
10824,12497332,1
10824,12514150,15
10824,12660364,1
10824,12680498,5
10824,12692628,7
10824,12758593,1
10824,12780362,1
10824,13158160,2
10824,13214091,1
10824,13220178,1
10824,13230227,1
10824,13267519,1
10824,13316722,9
10824,13317821,1
10824,13377490,1
10824,13427465,3
10824,13554594,1
10824,13680449,1
10824,13740982,7
10824,13899738,6
10824,14122636,1
10824,14135374,1
10824,14220492,1
10824,14250930,2
10824,14269487,10
10824,14274474,2
10824,14313373,1
10824,14420335,1
10824,14458109,1
10824,15143156,8
10824,16003901,1
10824,17061063,1
10824,17194849,4
10824,17540232,2
10824,18653250,1
10824,19457702,2
10824,19626006,1
10824,19743696,1
10824,22180900,2
10824,22515301,4
10824,23986774,1
10824,25245627,2
10824,25938251,1
10824,27755033,2
10824,27862877,1
10824,27983757,11
10824,28025918,2
10824,28435775,2
10824,30037631,7
10824,30127086,1
10824,30156854,1
10824,30481404,2
10824,30550602,2
10824,30618533,1
10824,30630396,36
10824,30698956,16
10824,30727891,1
10824,30805091,4
10824,30806965,13
10824,30903358,3
10824,30930265,1
10824,30983385,1
10824,31047803,2
10824,31088761,1
10824,31105743,4
10824,31118956,2
10824,31126806,1
10824,31184937,4
10824,31218607,3
10824,31308979,1
10824,31495023,3
10824,31496208,1
10824,31769258,5
10824,31803070,1
10824,31853082,1
10824,31874940,1
10824,31922171,1
10824,31938183,1
10824,31963805,2
10824,32082669,5
10824,32214683,2
10824,32238254,5
10824,32300424,1
10824,32305359,1
10824,32364196,1
10824,32397572,3
10824,32413845,3
10824,32532086,4
10824,32537481,1
10824,32577013,1
10824,32590450,2
10824,32649647,1
10824,32704570,2
10824,32788224,1
10824,32899008,1
10824,33012708,1
10824,33306822,2
10824,33330153,4
10824,33665780,1
10824,33718755,2
10824,33723607,1
10824,33815817,1
10824,33834379,1
10824,33862376,1
10824,33980838,2
10824,34159362,7
10824,34192533,3
10824,34192539,2
10824,34296091,3
10824,34326884,3
10824,34375884,1
10824,34401088,8
10824,34710458,1
10824,34733448,1
10824,34761667,2
10824,34783665,3
10824,34783716,1
10824,34886808,1
10824,34909645,1
10824,34981117,3
10824,34987140,1
10824,35013088,1
10824,35030795,4
10824,35054752,1
10824,35085055,1
10824,35089445,2
10824,35108019,1
10824,35205857,2
10824,35298944,2
10824,35332294,2
10824,35345750,9
10824,35371699,2
10824,35401142,8
10824,35422214,1
10824,35488914,1
10824,35494790,6
10824,35798945,3
10824,36125830,2
10824,36243944,62
10824,36361652,4
10824,36492058,1
10824,36503273,3
10824,36575827,5
10824,36608726,3
10824,36638902,1
10824,36705160,1
10824,36723127,8
10824,36752100,4
10824,36834695,1
10824,36876338,4
10824,36945632,1
10824,37108278,12
10824,37213020,24
10824,37290421,1
10824,37368209,2
10824,37443571,8
10824,37452856,2
10824,37468787,3
10824,37585516,1
10824,37615542,3369
10824,37775391,1
10824,37829696,3
10824,37906552,15
10824,37912917,2
10824,37966351,4
10824,38042964,1
10824,38086387,2
10824,38260435,2
10824,38752425,1
10824,38930058,1
10824,38997875,1
10824,39194964,3
10824,39492409,1
10824,39807094,3
10824,40570049,2
10824,40578463,1
10824,40582584,1
10824,40658025,1
10824,40660821,1
10824,40685804,1
10824,40704389,7
10824,40722372,1
10824,40793105,2
10824,40868830,17
10824,41032821,2
10824,41045712,3
10824,41102693,1
10824,41186800,1
10824,41245922,6
10824,41341584,1
10824,41457775,4
10824,41488540,4
10824,41752659,1
10824,42241674,1
10824,43042039,1
10824,43761393,3
10824,43942153,5
10824,44063577,7
10824,44394197,1
10824,44540588,1
10824,44737355,4
10824,44850114,1
10824,44867964,11
10824,45160872,1
10824,45194317,2
10824,45287745,2
10824,46299618,1
10824,47501778,1
10824,47872013,1
10824,48179685,1
10824,48545033,16
10824,48853788,3
10824,49726825,1
10824,50450319,3
10824,50502923,4
10824,50803197,202
10824,50936047,1
10824,51115401,1
11453,823,21
11453,3104,1
11453,6569,12
11453,7229,10
11453,27606,1
11453,27607,23
11453,28514,2
11453,1945134,4
13666,3717,1
13666,9701,1
13666,16478,1
13666,28429,2
13666,37603,3
13666,39376,3
13666,46423,14
13666,75131,63
13666,76428,112
13666,76429,197
13666,76433,274
13666,76434,22
13666,76462,108
13666,86802,1
13666,105085,6
13666,114886,11
13666,126124,2
13666,158102,1
13666,190292,2
13666,230960,3
13666,292155,2
13666,367157,1
13666,426917,1
13666,448101,3
13666,452197,82
13666,483519,1
13666,540052,3
13666,599667,37
13666,741749,1
13666,887917,3
13666,972937,12
13666,972939,1
13666,972940,6
13666,1079048,1
13666,1108007,18
13666,1108582,1
13666,1164157,13
13666,1333941,1
13666,1442514,1
13666,1531770,2
13666,1531781,46
13666,2066534,1
13666,2903796,8
13666,3012075,1
13666,3034723,104
13666,4088977,37
13666,4493405,2
13666,4664392,1
13666,6243355,12
13666,7688621,2
13666,9590350,46
13666,12297038,2
13666,24793669,8
13666,31579044,1
13666,31579049,10
13666,31579050,14
13666,31579051,1
31723,413,1
31723,777,1
31723,2085,11
31723,2832,3
31723,4683,2
31723,6235,2
31723,6252,1
31723,6335,20
31723,8316,1803
31723,8329,42
31723,11834,1
31723,11836,2
31723,11842,3
31723,12351,4
31723,13732,2
31723,17629,1
31723,19333,111
31723,22519,2
31723,23695,154
31723,26333,1
31723,26514,20
31723,26519,9
31723,26530,63
31723,26531,3
31723,26533,6
31723,26534,113
31723,26535,330
31723,26538,239
31723,26686,60
31723,27976,4
31723,28383,5
31723,30239,2
31723,30240,1
31723,34943,28
31723,37913,1
31723,37922,13
31723,38230,2
31723,38386,3
31723,41933,6
31723,41934,1
31723,49558,6
31723,50776,1
31723,50813,1
31723,52699,10
31723,54133,7
31723,55311,1
31723,55398,3
31723,55661,2
31723,59288,115
31723,61858,42
31723,62337,5
31723,65668,2
31723,67095,155
31723,71026,1
31723,71414,3
31723,75210,1
31723,75248,1
31723,76830,3
31723,78528,10
31723,83661,1
31723,86780,4
31723,87540,277
31723,88810,17
31723,94942,2
31723,95981,10
31723,99202,4
31723,101455,1
31723,108278,3
31723,117101,7
31723,120237,9
31723,122770,1
31723,122894,2081
31723,125501,1
31723,125503,37
31723,125506,61
31723,125510,4
31723,125511,3
31723,127680,20
31723,131502,4
31723,131616,9
31723,137059,7
31723,139753,4
31723,141457,12
31723,142465,2
31723,142977,2
31723,143275,1
31723,144822,43
31723,149435,2
31723,150237,1
31723,150895,2
31723,151441,2
31723,155262,1
31723,157919,8
31723,158651,1
31723,163244,3
31723,163957,1
31723,169266,1
31723,170973,8
31723,175767,9
31723,182921,6
31723,184076,4
31723,187136,2
31723,187395,69
31723,189310,128
31723,194657,4
31723,198796,4
31723,206523,4
31723,207922,3
31723,210512,40
31723,213260,1
31723,219818,3
31723,236549,2
31723,237523,3
31723,240393,3
31723,241538,2
31723,262223,7
31723,266970,1
31723,267157,1
31723,267699,8
31723,278796,1
31723,278911,16
31723,280852,2
31723,281098,2
31723,281241,11
31723,312626,20
31723,312990,1
31723,323089,4
31723,327551,4
31723,331006,2
31723,331257,1
31723,341966,6
31723,342791,1
31723,346118,1
31723,347384,3
31723,350124,3
31723,357402,2
31723,360890,2
31723,360900,3
31723,365193,1
31723,365725,1
31723,367461,6
31723,369656,1
31723,387053,3
31723,390094,1
31723,394916,1
31723,411782,1
31723,420218,2
31723,423300,1
31723,425551,4
31723,427216,13
31723,430613,1
31723,442383,4
31723,443629,2
31723,444858,5
31723,449972,5
31723,457835,3
31723,457910,37
31723,459355,20
31723,461720,1
31723,474555,1
31723,485928,6
31723,486016,1
31723,491191,1
31723,491276,1
31723,496208,44
31723,501813,1
31723,506386,1
31723,507639,11
31723,529359,12
31723,557711,4
31723,562480,19
31723,568879,6
31723,588679,12
31723,590429,3
31723,604581,124
31723,614099,2
31723,623330,1
31723,623610,69
31723,632168,1
31723,632312,1
31723,633394,1
31723,633605,4
31723,635744,2
31723,636306,15
31723,653467,1
31723,664254,3
31723,671387,23
31723,676418,22
31723,678751,2
31723,685322,3
31723,690075,1
31723,692012,4
31723,705671,1
31723,718975,1
31723,726415,2
31723,741376,2
31723,752134,1
31723,754618,1
31723,764281,1
31723,779318,3
31723,780795,2
31723,780917,113
31723,784112,1
31723,788944,137
31723,803068,1
31723,805248,1
31723,809287,8
31723,836254,66
31723,857837,1
31723,865952,2
31723,868924,14
31723,903361,1
31723,930376,3
31723,940342,157
31723,945733,1
31723,953755,19
31723,961421,1
31723,962248,1
31723,964530,9
31723,977774,1
31723,1005822,1
31723,1059512,49
31723,1073972,20
31723,1076385,1
31723,1107842,2
31723,1119712,1
31723,1146199,3
31723,1149298,1
31723,1154783,101
31723,1154797,110
31723,1155056,1
31723,1155210,10
31723,1172023,10
31723,1185041,1
31723,1188100,3
31723,1194386,1
31723,1256640,2
31723,1282224,1
31723,1283342,1
31723,1288062,59
31723,1288064,18
31723,1312317,1
31723,1320244,16
31723,1320460,1
31723,1326305,2
31723,1335423,3
31723,1342640,7
31723,1390403,38
31723,1415645,4
31723,1419635,1
31723,1425486,6
31723,1443815,1
31723,1454361,2
31723,1484358,3
31723,1485449,1
31723,1492331,15
31723,1492970,1
31723,1493339,8
31723,1498370,1
31723,1525507,1
31723,1528296,2
31723,1595673,1
31723,1608580,1
31723,1636108,3
31723,1663750,1
31723,1664041,7
31723,1678494,1
31723,1740296,4
31723,1741859,4
31723,1752178,1
31723,1761790,2
31723,1792669,2
31723,1817463,1
31723,1818031,1
31723,1861007,3
31723,1861236,8
31723,1880563,3
31723,1883674,210
31723,1883675,1
31723,1886583,1
31723,1887758,1
31723,1904354,3
31723,1911296,10
31723,1920002,1
31723,1927274,29
31723,1929317,1
31723,1947411,3
31723,1954099,1
31723,1954479,18
31723,1957467,1
31723,1960930,12
31723,1973521,1
31723,1982908,1
31723,2009197,1
31723,2013910,1
31723,2053028,2
31723,2065891,2
31723,2071411,16
31723,2118957,1
31723,2171266,4
31723,2172893,2
31723,2242790,1
31723,2279867,7
31723,2361203,1
31723,2366116,10
31723,2388427,44
31723,2408745,1
31723,2420397,2
31723,2436954,1
31723,2461228,17
31723,2481338,1
31723,2491055,1
31723,2503997,13
31723,2511820,1
31723,2517248,1
31723,2558784,9
31723,2572843,3
31723,2573544,15
31723,2609515,2
31723,2662512,28
31723,2666083,8
31723,2769418,1
31723,2829069,4
31723,2887995,5
31723,2914592,1
31723,2944020,828
31723,2960153,7
31723,3037072,1
31723,3069334,1
31723,3077082,9
31723,3112870,1
31723,3118583,1
31723,3138807,9
31723,3142746,1
31723,3155537,8
31723,3182707,1
31723,3192403,1
31723,3227105,1
31723,3229882,1
31723,3273062,1
31723,3280848,1
31723,3317018,1
31723,3337886,2
31723,3340189,1
31723,3365080,1
31723,3365083,2
31723,3372796,2
31723,3372801,21
31723,3372805,8
31723,3372809,1
31723,3372810,1
31723,3372819,4
31723,3372832,23
31723,3405056,1
31723,3430346,1
31723,3453764,2
31723,3530329,2
31723,3574190,1
31723,3590893,61
31723,3600673,1
31723,3634597,1
31723,3670025,1
31723,3671372,2
31723,3732408,1
31723,3782032,1
31723,3786851,1
31723,3792765,3
31723,3798914,263
31723,3798916,1
31723,3801488,6
31723,3854404,1
31723,3855043,7
31723,3877342,9
31723,3947828,14
31723,3952833,3
31723,3965767,1
31723,3978253,1
31723,3992646,9
31723,4191915,1
31723,4256392,1
31723,4260689,4
31723,4284942,186
31723,4284944,1
31723,4292609,1
31723,4305481,1
31723,4313924,1
31723,4483092,108
31723,4492836,1
31723,4527964,3
31723,4567659,11
31723,4663182,7
31723,4675748,1
31723,4682667,2
31723,4726294,42
31723,4972348,2
31723,5026939,2
31723,5070573,2
31723,5145321,1
31723,5197690,3
31723,5501523,15
31723,5537207,7
31723,5569197,2
31723,5743987,6
31723,5836417,7
31723,5844197,1
31723,5872828,1
31723,5890809,1
31723,5965786,3
31723,6000299,4
31723,6117312,1
31723,6131347,1
31723,6207384,53
31723,6212766,1
31723,6216855,12
31723,6220555,11
31723,6234768,2
31723,6397184,111
31723,6480995,2
31723,6502344,7
31723,6513100,55
31723,6594559,31
31723,6610562,1
31723,6645537,2
31723,6727579,1
31723,6940297,9
31723,6996397,1
31723,7048178,5
31723,7134523,3
31723,7154615,1
31723,7155185,36
31723,7235925,1
31723,7238808,1
31723,7247378,1
31723,7285451,1
31723,7328276,3
31723,7357953,1
31723,7391927,6
31723,7430361,1
31723,7449797,1
31723,7509162,75
31723,7509401,11
31723,7745658,1
31723,7752865,18
31723,7825460,1
31723,7910544,4
31723,7942540,3
31723,8125802,2
31723,8138623,3
31723,8222031,13
31723,8365222,1
31723,8392300,1
31723,8453443,1
31723,8525286,25
31723,8613064,3
31723,8657266,7
31723,9053644,2
31723,9101659,1
31723,9133896,15
31723,9268798,1
31723,9272694,3
31723,9304744,1
31723,9496615,47
31723,9643109,3
31723,9698061,2
31723,9793065,3
31723,10042337,1
31723,10049751,149
31723,10049752,6
31723,10055624,1
31723,10434332,9
31723,10515231,246
31723,10573252,61
31723,10577556,3
31723,10580710,1
31723,10642498,2
31723,10767782,5
31723,10940179,1
31723,11081712,1
31723,11132862,4
31723,11169279,1
31723,11224041,1
31723,11324683,1
31723,11373403,50
31723,11383568,1
31723,11407803,1
31723,11444398,1
31723,11550088,1
31723,11635967,7
31723,11785245,1
31723,11809732,17
31723,11864996,2
31723,11876034,2
31723,11879305,14
31723,11964477,2
31723,12000680,1
31723,12071020,20
31723,12073358,1
31723,12388566,1
31723,12392259,2
31723,12398408,1
31723,12628520,1
31723,13380245,3
31723,13384347,12
31723,13442263,93
31723,13625068,1
31723,14093486,4
31723,15561568,10
31723,17887050,1
31723,21114139,6
31723,21528136,2
31723,22254634,1
31723,28130970,1
31723,28170272,2
31723,28305324,1
31723,28644973,1
31723,30430294,4
31723,30552618,2
31723,30595170,2
31723,30724872,4
31723,30840142,1
31723,30873177,2
31723,30873433,1
31723,30914710,3
31723,31262789,1
31723,31402984,1
31723,31633701,1
31723,31922034,1
31723,32085597,1
31723,32164881,2
31723,32179832,4
31723,32208326,1
31723,32313118,71
31723,32485366,2
31723,32710435,1
31723,32842237,1
31723,33483515,6
31723,34015215,1
31723,34551018,5
31723,34588893,3
31723,34766249,1
31723,34768846,3
31723,34788289,3
31723,34823877,1
31723,35296830,3
31723,35892754,1
31723,35974141,8
31723,36554192,24
31723,37034881,1
31723,37038073,1
31723,37081057,1
31723,37329749,1
31723,37498697,4
31723,37519700,78
31723,37871965,2
31723,38100880,4
31723,38125423,1
31723,38166524,1
31723,38443892,1
31723,38803947,1
31723,38821674,1
31723,38898830,1
31723,38953822,2
31723,38967699,1
31723,39074859,36
31723,39443474,2
31723,39663662,2
31723,39932697,13
31723,40456222,1
31723,40843197,5
31723,40958999,2
31723,41441661,3
31723,42526358,1
31723,42573343,1
31723,43741897,1
31723,43866763,1
31723,43909238,9
31723,44842121,1
31723,45196575,19
31723,46279076,1
31723,46955311,10
31723,48481947,3
31723,49311242,1
31723,50796227,5
31723,51161897,5
45658,1980,695
45658,9090,1
45658,11843,1
45658,12366,5
45658,13148,1
45658,13839,1
45658,27645,3
45658,31793,1
45658,33422,2
45658,40536,2
45658,41433,1
45658,49005,1
45658,62371,2
45658,67693,1
45658,67749,1
45658,93921,1
45658,100651,6
45658,102087,1
45658,112927,33
45658,114545,3
45658,124482,7902
45658,124483,4109
45658,124487,1
45658,124488,1
45658,124491,1
45658,124492,85
45658,124495,4
45658,124497,6
45658,124499,18
45658,124504,4
45658,124506,11
45658,124507,1
45658,124512,16
45658,124522,8
45658,124557,2
45658,125757,2
45658,170424,1
45658,170736,839
45658,200125,1
45658,206479,2
45658,207016,1
45658,208215,1
45658,213862,1
45658,235434,2
45658,238488,4
45658,271633,2
45658,301938,1
45658,339574,1
45658,352275,2
45658,362410,1
45658,379238,1
45658,407107,10
45658,422187,75
45658,464210,2
45658,470490,25
45658,487078,20
45658,496243,1
45658,521120,1
45658,523582,1
45658,554585,5
45658,563869,1
45658,567600,3
45658,571454,1
45658,596370,3
45658,617079,1
45658,646379,64
45658,687254,2
45658,697849,12
45658,741903,1
45658,756188,2
45658,923207,1
45658,979460,1
45658,1110231,2
45658,1235348,1
45658,1259243,565
45658,1263004,1
45658,1282224,1
45658,1345396,1
45658,1483019,1
45658,1536182,1
45658,1559756,2
45658,1578933,1
45658,1663068,2
45658,1665922,4
45658,1706947,2907
45658,1769681,3
45658,1798573,1
45658,1798997,1
45658,1843668,1
45658,1848834,5
45658,1857523,1
45658,1906744,5
45658,1947067,6
45658,1965247,2
45658,2012182,2
45658,2050152,3
45658,2078196,3
45658,2081114,76
45658,2173308,17
45658,2208745,49
45658,2298239,2
45658,2364379,1
45658,2470349,1
45658,2491535,1
45658,2584365,1
45658,2619028,2
45658,2710892,1
45658,3041796,1
45658,3311447,1
45658,3393860,2
45658,3481568,5
45658,3482933,1
45658,3587412,1
45658,3665832,2
45658,3696020,1
45658,3707357,1
45658,3823465,3
45658,3875384,8
45658,3925506,4
45658,3925521,1
45658,4053768,444
45658,4225341,2
45658,4239054,3
45658,4307861,5
45658,4429481,4
45658,4450553,1
45658,4480211,2
45658,4600473,4
45658,4676561,1
45658,4899371,1
45658,5008899,3
45658,5444078,1
45658,5593897,3
45658,5644772,3
45658,5764804,12
45658,5791489,2
45658,6183500,380
45658,6287410,1
45658,6299080,1
45658,6353731,1
45658,6528591,4
45658,6750807,1
45658,6880496,1
45658,6881066,1
45658,7060169,25
45658,7299545,1
45658,7473790,1
45658,7972425,3
45658,8190743,1
45658,8360705,7
45658,8391360,3
45658,8454615,3
45658,9202950,1
45658,9587527,1
45658,10573178,8
45658,10642974,4
45658,10649849,1
45658,10650097,4
45658,10650216,4
45658,10722414,1
45658,10872161,1
45658,10891103,1
45658,12435808,6
45658,12515755,1
45658,12579227,218
45658,12713033,1
45658,16798509,12
45658,19138105,1
45658,27769725,5
45658,28073998,490
45658,30414695,1
45658,31100019,1
45658,31297439,1
45658,31870875,1
45658,31938246,1
45658,32844359,3
45658,33601218,12
45658,33664994,1
45658,33776347,21
45658,34963643,39
45658,35510642,1
45658,36256267,1
45658,36383156,19
45658,36498505,1
45658,38041367,1
45658,39220772,60
45658,40754192,1
45658,41082373,1
45658,42921672,2
45658,44306096,1
45658,47662758,1
54266,84248,87
54266,137645,312
54266,137674,695
54266,137675,259
54266,137676,128
54266,137679,141
54266,155020,177
54266,158651,1
54266,344947,1
54266,348155,469
54266,477910,69
54266,647214,2
54266,664199,4
54266,1401657,22
54266,5456789,1
54266,7547273,2
55818,30977,107
55818,80915,290
55818,81016,392
55818,117255,66
55818,121358,89
55818,121363,940
55818,121371,664
55818,121375,2555
55818,140553,146
55818,140555,341
55818,140556,39
55818,140557,78
55818,140558,11
55818,140602,2
55818,140605,9
55818,366796,7
55818,461766,78
55818,612850,182
55818,643045,4
55818,643046,2
55818,694087,1436
55818,712936,12
55818,785358,2
55818,1051312,7
55818,1230971,70
55818,1476235,11
55818,2019753,15
55818,2783407,1
55818,3003112,30
55818,3010723,111
55818,5727090,633
55818,6663272,801
55818,8830445,63
55818,8830461,359
55818,8830572,3
55818,8831108,1077
55818,8831177,601
55818,8831178,10
55818,8831191,6
55818,8831309,125
55818,8832509,14
55818,8832548,567
55818,8832698,45
55818,8833164,80
55818,8833165,768
55818,8833191,17
62741,23881,1
62741,37400,1
62741,71520,5
62741,124117,1
62741,151028,1070
62741,169976,1
62741,231903,1
62741,280456,12
62741,326761,1
62741,422977,1
62741,1050094,5
62741,1088184,3
62741,1130773,2
62741,1524949,1
62741,1684432,2
