,project_id,total_author,total_commit_project,author_id,total_commit_author,percent,contributor,max,ownership
225,31015510,11,946,55190,130,13.742071881606766,Major,43.12896405919662,No
226,31015510,11,946,153597,408,43.12896405919662,Major,43.12896405919662,Yes
227,31015510,11,946,2554935,60,6.342494714587738,Major,43.12896405919662,No
228,31015510,11,946,3594250,6,0.6342494714587738,Minor,43.12896405919662,No
229,31015510,11,946,7730437,3,0.3171247357293869,Minor,43.12896405919662,No
230,31015510,11,946,7820434,8,0.8456659619450317,Minor,43.12896405919662,No
231,31015510,11,946,8325014,2,0.21141649048625794,Minor,43.12896405919662,No
232,31015510,11,946,10328397,2,0.21141649048625794,Minor,43.12896405919662,No
233,31015510,11,946,31045607,41,4.334038054968287,Minor,43.12896405919662,No
234,31030536,2,1148,9412500,1,0.08710801393728224,Minor,99.91289198606272,No
235,31030536,2,1148,11151126,1147,99.91289198606272,Major,99.91289198606272,Yes
236,31069027,11,853,6059,5,0.5861664712778429,Minor,59.788980070339974,No
237,31069027,11,853,1451841,74,8.675263774912075,Major,59.788980070339974,No
238,31069027,11,853,4250693,510,59.788980070339974,Major,59.788980070339974,Yes
239,31069027,11,853,4276291,105,12.3094958968347,Major,59.788980070339974,No
240,31069027,11,853,7523504,70,8.206330597889801,Major,59.788980070339974,No
241,31069027,11,853,8800835,54,6.330597889800703,Major,59.788980070339974,No
242,31069027,11,853,10984633,2,0.23446658851113716,Minor,59.788980070339974,No
243,31069027,11,853,12410987,2,0.23446658851113716,Minor,59.788980070339974,No
244,31069027,11,853,30395485,9,1.0550996483001172,Minor,59.788980070339974,No
245,31069027,11,853,46248144,17,1.9929660023446658,Minor,59.788980070339974,No
246,31069027,11,853,48630557,5,0.5861664712778429,Minor,59.788980070339974,No
247,31125446,1,423,9730777,423,100.0,Major,100.0,Yes
248,31400029,9,1141,6059,1,0.0876424189307625,Minor,47.765118317265554,No
249,31400029,9,1141,747465,11,0.9640666082383874,Minor,47.765118317265554,No
250,31400029,9,1141,1449312,313,27.43207712532866,Major,47.765118317265554,No
251,31400029,9,1141,2069912,33,2.892199824715162,Minor,47.765118317265554,No
252,31400029,9,1141,5083778,545,47.765118317265554,Major,47.765118317265554,Yes
253,31400029,9,1141,7045722,132,11.568799298860649,Major,47.765118317265554,No
254,31400029,9,1141,11000206,2,0.175284837861525,Minor,47.765118317265554,No
255,31400029,9,1141,11251179,1,0.0876424189307625,Minor,47.765118317265554,No
256,31400029,9,1141,42237123,103,9.027169149868536,Major,47.765118317265554,No
257,31657027,15,2094,7041,149,7.115568290353391,Major,60.60171919770774,No
258,31657027,15,2094,103640,10,0.4775549188156638,Minor,60.60171919770774,No
259,31657027,15,2094,170523,51,2.4355300859598854,Minor,60.60171919770774,No
260,31657027,15,2094,1224367,1,0.04775549188156638,Minor,60.60171919770774,No
261,31657027,15,2094,1728305,10,0.4775549188156638,Minor,60.60171919770774,No
262,31657027,15,2094,2746885,1,0.04775549188156638,Minor,60.60171919770774,No
263,31657027,15,2094,3200429,1269,60.60171919770774,Major,60.60171919770774,Yes
264,31657027,15,2094,4267713,1,0.04775549188156638,Minor,60.60171919770774,No
265,31657027,15,2094,7059200,1,0.04775549188156638,Minor,60.60171919770774,No
266,31657027,15,2094,8226459,24,1.146131805157593,Minor,60.60171919770774,No
267,31657027,15,2094,8405087,78,3.7249283667621778,Minor,60.60171919770774,No
268,31657027,15,2094,8492690,291,13.896848137535816,Major,60.60171919770774,No
269,31657027,15,2094,9302596,177,8.45272206303725,Major,60.60171919770774,No
270,31657027,15,2094,14235246,19,0.9073543457497613,Minor,60.60171919770774,No
271,31657027,15,2094,49082095,12,0.5730659025787965,Minor,60.60171919770774,No
272,32552050,3,621,3905805,53,8.53462157809984,Major,62.47987117552335,No
273,32552050,3,621,8820022,388,62.47987117552335,Major,62.47987117552335,Yes
274,32552050,3,621,11598965,180,28.985507246376812,Major,62.47987117552335,No
275,34561609,1,846,6190992,846,100.0,Major,100.0,Yes
276,34600889,3,517,305897,514,99.41972920696325,Major,99.41972920696325,Yes
277,34600889,3,517,4102336,1,0.19342359767891681,Minor,99.41972920696325,No
278,34600889,3,517,8704244,2,0.38684719535783363,Minor,99.41972920696325,No
279,35149818,1,576,8658508,576,100.0,Major,100.0,Yes
280,36761320,6,1124,362454,861,76.60142348754448,Major,76.60142348754448,Yes
281,36761320,6,1124,671144,165,14.679715302491104,Major,76.60142348754448,No
282,36761320,6,1124,1730678,15,1.3345195729537367,Minor,76.60142348754448,No
283,36761320,6,1124,4038471,60,5.338078291814947,Major,76.60142348754448,No
284,36761320,6,1124,4038472,1,0.08896797153024912,Minor,76.60142348754448,No
285,36761320,6,1124,9345699,22,1.9572953736654803,Minor,76.60142348754448,No
286,40955019,5,508,284947,1,0.1968503937007874,Minor,46.25984251968504,No
287,40955019,5,508,2123592,133,26.181102362204726,Major,46.25984251968504,No
