,project_id,Revision,Author,Date,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Ranking,Maintainability Index,file
2752,40955019,09f70f6,Matt Nardoci,2019-12-04,263,187,175,27,31,46,11,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/586.csv
2753,40955019,09f70f6,Matt Nardoci,2019-12-04,224,148,134,32,3,61,26,0,4,60,68,110,64,178,1068,3.66667,3916,A,55.7342,/home/senior/senior/all_metric/40955019/1065.csv
2754,40955019,09f70f6,Matt Nardoci,2019-12-04,277,83,102,145,0,32,143,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/1145.csv
2755,40955019,09f70f6,Matt Nardoci,2019-12-04,393,206,255,47,25,77,36,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/1630.csv
2756,40955019,09f70f6,Matt Nardoci,2019-12-04,234,91,171,1,26,37,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/527.csv
2757,40955019,09f70f6,Matt Nardoci,2019-12-04,117,74,69,22,11,24,13,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/1422.csv
2758,40955019,09f70f6,Matt Nardoci,2019-12-04,300,193,192,30,32,52,24,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/854.csv
2759,40955019,09f70f6,Matt Nardoci,2019-12-04,18,6,6,7,0,5,7,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/822.csv
2760,40955019,09f70f6,Matt Nardoci,2019-12-04,41,13,33,0,0,8,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/1532.csv
2761,40955019,09f70f6,Matt Nardoci,2019-12-04,18,12,12,0,0,6,0,0,2,4,2,4,6,6,15.5098,1,15.5098,A,67.9876,/home/senior/senior/all_metric/40955019/1495.csv
2762,40955019,09f70f6,Matt Nardoci,2019-12-04,8,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/1188.csv
2763,40955019,09f70f6,Matt Nardoci,2019-12-04,44,17,23,13,0,10,11,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/1132.csv
2764,40955019,09f70f6,Matt Nardoci,2019-12-04,76,50,47,22,0,7,22,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/850.csv
2765,40955019,09f70f6,Matt Nardoci,2019-12-04,304,186,187,52,20,53,44,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/878.csv
2766,40955019,09f70f6,Matt Nardoci,2019-12-04,511,357,352,11,67,83,9,0,9,50,46,83,59,129,758.861,7.47,5668.69,A,45.9366,/home/senior/senior/all_metric/40955019/1187.csv
2767,40955019,09f70f6,Matt Nardoci,2019-12-04,82,55,55,38,0,19,8,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/1621.csv
2768,40955019,09f70f6,Matt Nardoci,2019-12-04,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/1583.csv
2769,40955019,09f70f6,Matt Nardoci,2019-12-04,74,34,32,13,11,19,12,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/832.csv
2770,40955019,09f70f6,Matt Nardoci,2019-12-04,463,339,335,47,49,45,34,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/1665.csv
2771,40955019,09f70f6,Matt Nardoci,2019-12-04,157,104,92,24,39,11,15,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/178.csv
2772,40955019,09f70f6,Matt Nardoci,2019-12-04,10,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/790.csv
2773,40955019,09f70f6,Matt Nardoci,2019-12-04,29,13,19,6,0,6,4,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/204.csv
2774,40955019,09f70f6,Matt Nardoci,2019-12-04,543,140,390,1,104,49,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/113.csv
2775,40955019,09f70f6,Matt Nardoci,2019-12-04,103,16,37,52,0,14,52,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/1082.csv
2776,40955019,09f70f6,Matt Nardoci,2019-12-04,217,171,160,18,4,46,7,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/574.csv
2777,40955019,09f70f6,Matt Nardoci,2019-12-04,154,43,120,1,13,21,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/108.csv
2778,40955019,09f70f6,Matt Nardoci,2019-12-04,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/513.csv
2779,40955019,09f70f6,Matt Nardoci,2019-12-04,164,106,125,9,0,30,9,1,5,31,23,41,36,64,330.875,3.30645,1094.02,A,52.8028,/home/senior/senior/all_metric/40955019/1314.csv
2780,40955019,09f70f6,Matt Nardoci,2019-12-04,42,20,23,6,0,13,6,0,1,4,2,4,5,6,13.9316,0.5,6.96578,A,88.689,/home/senior/senior/all_metric/40955019/1502.csv
2781,40955019,09f70f6,Matt Nardoci,2019-12-04,262,147,178,29,0,56,28,0,7,56,43,80,63,123,735.205,5,3676.03,A,53.1431,/home/senior/senior/all_metric/40955019/1328.csv
2782,40955019,09f70f6,Matt Nardoci,2019-12-04,31,15,21,10,0,5,5,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/327.csv
2783,40955019,09f70f6,Matt Nardoci,2019-12-04,349,176,175,108,36,130,8,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/1111.csv
2784,40955019,09f70f6,Matt Nardoci,2019-12-04,28,18,18,4,0,7,3,0,3,5,3,6,8,9,27,1.8,48.6,A,86.6917,/home/senior/senior/all_metric/40955019/1413.csv
2785,40955019,09f70f6,Matt Nardoci,2019-12-04,268,180,188,47,11,37,32,46,16,48,33,59,64,92,552,9.83333,5428,A,51.3102,/home/senior/senior/all_metric/40955019/1073.csv
2786,40955019,09f70f6,Matt Nardoci,2019-12-04,83,28,44,0,15,24,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/90.csv
2787,40955019,09f70f6,Matt Nardoci,2019-12-04,503,124,139,309,0,86,278,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/1091.csv
2788,40955019,09f70f6,Matt Nardoci,2019-12-04,233,88,192,1,3,38,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/500.csv
2789,40955019,09f70f6,Matt Nardoci,2019-12-04,121,93,98,7,0,20,3,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/182.csv
2790,40955019,09f70f6,Matt Nardoci,2019-12-04,126,77,75,14,8,36,7,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/568.csv
2791,40955019,09f70f6,Matt Nardoci,2019-12-04,256,82,84,2,141,30,1,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/620.csv
2792,40955019,09f70f6,Matt Nardoci,2019-12-04,163,77,82,34,32,43,6,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/1610.csv
2793,40955019,09f70f6,Matt Nardoci,2019-12-04,322,246,222,62,9,52,39,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/133.csv
2794,40955019,09f70f6,Matt Nardoci,2019-12-04,59,18,19,23,0,17,23,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/1527.csv
2795,40955019,09f70f6,Matt Nardoci,2019-12-04,103,44,53,31,0,19,31,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/1104.csv
2796,40955019,09f70f6,Matt Nardoci,2019-12-04,597,263,283,31,176,116,22,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/1208.csv
2797,40955019,09f70f6,Matt Nardoci,2019-12-04,29,13,19,6,0,6,4,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/297.csv
2798,40955019,09f70f6,Matt Nardoci,2019-12-04,73,44,42,15,4,14,13,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/1022.csv
2799,40955019,09f70f6,Matt Nardoci,2019-12-04,106,39,69,1,19,18,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/494.csv
2800,40955019,09f70f6,Matt Nardoci,2019-12-04,34,25,25,2,0,7,2,0,4,8,5,9,12,14,50.1895,2.25,112.926,A,73.0975,/home/senior/senior/all_metric/40955019/1267.csv
2801,40955019,09f70f6,Matt Nardoci,2019-12-04,381,241,268,52,0,65,48,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/750.csv
2802,40955019,09f70f6,Matt Nardoci,2019-12-04,40,32,30,2,0,8,2,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/186.csv
2803,40955019,09f70f6,Matt Nardoci,2019-12-04,9,3,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/1191.csv
2804,40955019,09f70f6,Matt Nardoci,2019-12-04,148,79,75,37,24,30,19,0,7,33,22,41,40,63,335.281,4.34848,1457.97,A,67.6636,/home/senior/senior/all_metric/40955019/553.csv
2805,40955019,09f70f6,Matt Nardoci,2019-12-04,118,62,63,18,11,33,11,0,4,28,16,30,32,46,230,2.14286,492.857,A,72.9378,/home/senior/senior/all_metric/40955019/28.csv
2806,40955019,09f70f6,Matt Nardoci,2019-12-04,86,57,56,10,4,23,3,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/41.csv
2807,40955019,09f70f6,Matt Nardoci,2019-12-04,220,122,165,22,0,45,10,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/1063.csv
2808,40955019,09f70f6,Matt Nardoci,2019-12-04,74,11,13,1,42,19,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/735.csv
2809,40955019,09f70f6,Matt Nardoci,2019-12-04,111,70,66,10,24,18,3,0,5,14,11,19,19,30,127.438,3.39286,432.378,A,73.6095,/home/senior/senior/all_metric/40955019/1006.csv
2810,40955019,09f70f6,Matt Nardoci,2019-12-04,29,13,19,6,0,6,4,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/288.csv
2811,40955019,09f70f6,Matt Nardoci,2019-12-04,31,14,20,7,0,7,4,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/213.csv
2812,40955019,09f70f6,Matt Nardoci,2019-12-04,642,482,463,78,70,52,57,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/722.csv
2813,40955019,09f70f6,Matt Nardoci,2019-12-04,70,47,44,6,8,17,1,0,1,1,2,2,2,4,4,1,4,A,85.9492,/home/senior/senior/all_metric/40955019/405.csv
2814,40955019,09f70f6,Matt Nardoci,2019-12-04,22,11,11,3,0,8,3,0,1,2,1,2,3,3,4.75489,0.5,2.37744,A,98.2245,/home/senior/senior/all_metric/40955019/1486.csv
2815,40955019,09f70f6,Matt Nardoci,2019-12-04,238,89,131,70,0,37,70,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/1088.csv
2816,40955019,09f70f6,Matt Nardoci,2019-12-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/1278.csv
2817,40955019,09f70f6,Matt Nardoci,2019-12-04,133,78,72,12,33,22,6,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/435.csv
2818,40955019,09f70f6,Matt Nardoci,2019-12-04,58,35,35,9,0,14,9,2,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/1563.csv
2819,40955019,09f70f6,Matt Nardoci,2019-12-04,319,56,53,190,0,84,182,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/1548.csv
2820,40955019,09f70f6,Matt Nardoci,2019-12-04,130,68,67,5,47,13,3,15,11,30,18,34,41,52,278.593,6.23333,1736.56,A,69.7233,/home/senior/senior/all_metric/40955019/1214.csv
2821,40955019,09f70f6,Matt Nardoci,2019-12-04,124,81,79,27,9,25,11,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/31.csv
2822,40955019,09f70f6,Matt Nardoci,2019-12-04,492,357,325,63,25,89,53,46,13,158,122,218,171,340,2522.07,8.96835,22618.8,A,38.863,/home/senior/senior/all_metric/40955019/49.csv
2823,40955019,09f70f6,Matt Nardoci,2019-12-04,268,130,136,83,0,55,77,2,6,51,35,68,57,103,600.788,4,2403.15,A,63.2325,/home/senior/senior/all_metric/40955019/756.csv
2824,40955019,09f70f6,Matt Nardoci,2019-12-04,87,12,11,1,55,20,1,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/443.csv
2825,40955019,09f70f6,Matt Nardoci,2019-12-04,208,64,64,65,0,79,65,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/1171.csv
2826,40955019,09f70f6,Matt Nardoci,2019-12-04,136,85,94,14,0,32,10,0,5,21,18,32,26,50,235.022,3.80952,895.322,A,61.6051,/home/senior/senior/all_metric/40955019/888.csv
2827,40955019,09f70f6,Matt Nardoci,2019-12-04,112,55,88,1,3,21,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/509.csv
2828,40955019,09f70f6,Matt Nardoci,2019-12-04,33,4,19,0,5,9,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/1001.csv
2829,40955019,09f70f6,Matt Nardoci,2019-12-04,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/496.csv
2830,40955019,09f70f6,Matt Nardoci,2019-12-04,63,39,38,4,15,6,4,0,2,6,3,6,8,9,27,1,27,A,83.54,/home/senior/senior/all_metric/40955019/1640.csv
2831,40955019,09f70f6,Matt Nardoci,2019-12-04,38,30,30,0,0,8,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/1671.csv
2832,40955019,09f70f6,Matt Nardoci,2019-12-04,15,10,10,1,0,5,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/1569.csv
2833,40955019,09f70f6,Matt Nardoci,2019-12-04,321,223,231,43,4,53,33,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/869.csv
2834,40955019,09f70f6,Matt Nardoci,2019-12-04,23,12,10,4,4,5,4,0,1,2,1,2,3,3,4.75489,0.5,2.37744,A,99.529,/home/senior/senior/all_metric/40955019/3.csv
2835,40955019,09f70f6,Matt Nardoci,2019-12-04,303,128,155,105,0,42,106,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/1195.csv
2836,40955019,09f70f6,Matt Nardoci,2019-12-04,111,46,64,0,36,11,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/1227.csv
2837,40955019,09f70f6,Matt Nardoci,2019-12-04,236,178,167,28,18,43,8,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/566.csv
2838,40955019,09f70f6,Matt Nardoci,2019-12-04,44,32,31,7,4,7,2,3,4,7,4,7,11,11,38.0537,2,76.1075,A,83.2972,/home/senior/senior/all_metric/40955019/125.csv
2839,40955019,09f70f6,Matt Nardoci,2019-12-04,366,160,152,94,83,82,49,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/641.csv
2840,40955019,09f70f6,Matt Nardoci,2019-12-04,18,13,13,2,0,3,2,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/1463.csv
2841,40955019,09f70f6,Matt Nardoci,2019-12-04,272,169,162,23,34,67,9,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/719.csv
2842,40955019,09f70f6,Matt Nardoci,2019-12-04,519,380,367,44,4,132,16,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/639.csv
2843,40955019,09f70f6,Matt Nardoci,2019-12-04,252,190,184,35,15,22,31,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/195.csv
2844,40955019,09f70f6,Matt Nardoci,2019-12-04,510,197,288,1,173,49,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/732.csv
2845,40955019,09f70f6,Matt Nardoci,2019-12-04,128,34,61,7,36,28,3,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/115.csv
2846,40955019,09f70f6,Matt Nardoci,2019-12-04,985,591,571,131,145,153,116,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/55.csv
2847,40955019,09f70f6,Matt Nardoci,2019-12-04,160,89,90,16,29,29,12,0,9,29,30,47,38,77,404.09,7.2931,2947.07,A,66.8228,/home/senior/senior/all_metric/40955019/955.csv
2848,40955019,09f70f6,Matt Nardoci,2019-12-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/1343.csv
2849,40955019,09f70f6,Matt Nardoci,2019-12-04,73,55,55,2,0,16,2,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/819.csv
2850,40955019,09f70f6,Matt Nardoci,2019-12-04,117,81,89,11,4,14,10,0,9,114,82,142,123,224,1555.12,5.60526,8716.88,A,57.3271,/home/senior/senior/all_metric/40955019/923.csv
2851,40955019,09f70f6,Matt Nardoci,2019-12-04,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/611.csv
2852,40955019,09f70f6,Matt Nardoci,2019-12-04,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/1113.csv
2853,40955019,09f70f6,Matt Nardoci,2019-12-04,244,152,158,33,0,55,31,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/787.csv
2854,40955019,09f70f6,Matt Nardoci,2019-12-04,71,36,32,5,16,18,5,0,4,15,9,18,19,27,114.694,2.4,275.266,A,80.431,/home/senior/senior/all_metric/40955019/1510.csv
2855,40955019,09f70f6,Matt Nardoci,2019-12-04,68,33,36,7,7,18,7,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/1043.csv
2856,40955019,09f70f6,Matt Nardoci,2019-12-04,118,90,98,6,0,16,4,0,1,4,3,6,5,9,20.8974,0.75,15.673,A,61.3941,/home/senior/senior/all_metric/40955019/257.csv
2857,40955019,09f70f6,Matt Nardoci,2019-12-04,64,39,36,2,11,15,2,0,3,9,5,10,12,15,53.7744,1.66667,89.6241,A,80.2057,/home/senior/senior/all_metric/40955019/1441.csv
2858,40955019,09f70f6,Matt Nardoci,2019-12-04,102,9,9,1,75,18,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/655.csv
2859,40955019,09f70f6,Matt Nardoci,2019-12-04,33,17,23,10,0,6,4,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/316.csv
2860,40955019,09f70f6,Matt Nardoci,2019-12-04,147,113,107,12,0,35,5,5,11,68,47,87,79,134,844.707,7.03676,5944,A,50.8661,/home/senior/senior/all_metric/40955019/678.csv
2861,40955019,09f70f6,Matt Nardoci,2019-12-04,33,17,16,3,13,1,3,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/181.csv
2862,40955019,09f70f6,Matt Nardoci,2019-12-04,215,111,133,25,16,41,25,23,5,19,10,20,24,30,137.549,2.63158,361.971,A,64.2799,/home/senior/senior/all_metric/40955019/1553.csv
2863,40955019,09f70f6,Matt Nardoci,2019-12-04,143,97,93,21,16,19,15,0,6,15,10,19,21,29,127.377,3.8,484.033,A,69.2073,/home/senior/senior/all_metric/40955019/1016.csv
2864,40955019,09f70f6,Matt Nardoci,2019-12-04,54,32,27,3,12,13,2,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/101.csv
2865,40955019,09f70f6,Matt Nardoci,2019-12-04,147,69,113,15,0,19,15,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/1259.csv
2866,40955019,09f70f6,Matt Nardoci,2019-12-04,100,69,68,12,4,17,11,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/383.csv
2867,40955019,09f70f6,Matt Nardoci,2019-12-04,32,15,21,10,0,6,5,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/244.csv
2868,40955019,09f70f6,Matt Nardoci,2019-12-04,81,33,40,31,0,10,31,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/1175.csv
2869,40955019,09f70f6,Matt Nardoci,2019-12-04,156,125,117,36,0,21,18,0,12,81,66,128,93,194,1268.6,9.48148,12028.2,A,56.1166,/home/senior/senior/all_metric/40955019/99.csv
2870,40955019,09f70f6,Matt Nardoci,2019-12-04,32,17,23,9,0,6,3,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/317.csv
2871,40955019,09f70f6,Matt Nardoci,2019-12-04,99,58,56,16,3,26,14,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/1521.csv
2872,40955019,09f70f6,Matt Nardoci,2019-12-04,1221,789,783,88,148,218,72,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/1270.csv
2873,40955019,09f70f6,Matt Nardoci,2019-12-04,10,6,6,1,0,3,1,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/1407.csv
2874,40955019,09f70f6,Matt Nardoci,2019-12-04,76,28,25,28,0,23,28,0,3,8,4,8,11,12,41.5132,1.5,62.2698,A,80.7288,/home/senior/senior/all_metric/40955019/1221.csv
2875,40955019,09f70f6,Matt Nardoci,2019-12-04,231,118,117,30,0,84,30,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/1430.csv
2876,40955019,09f70f6,Matt Nardoci,2019-12-04,111,42,49,31,0,31,31,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/1368.csv
2877,40955019,09f70f6,Matt Nardoci,2019-12-04,512,230,236,39,176,80,20,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/902.csv
2878,40955019,09f70f6,Matt Nardoci,2019-12-04,37,18,16,6,3,12,6,0,1,1,1,1,2,2,2,0.5,1,A,99.3419,/home/senior/senior/all_metric/40955019/758.csv
2879,40955019,09f70f6,Matt Nardoci,2019-12-04,76,58,56,8,3,11,6,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/882.csv
2880,40955019,09f70f6,Matt Nardoci,2019-12-04,157,75,79,33,18,49,11,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/1607.csv
2881,40955019,09f70f6,Matt Nardoci,2019-12-04,137,70,66,31,24,35,12,0,7,20,14,25,27,39,185.441,4.375,811.303,A,70.6761,/home/senior/senior/all_metric/40955019/638.csv
2882,40955019,09f70f6,Matt Nardoci,2019-12-04,706,365,354,77,146,129,77,54,13,169,107,195,182,302,2267.35,7.5,17005.2,A,42.5079,/home/senior/senior/all_metric/40955019/380.csv
2883,40955019,09f70f6,Matt Nardoci,2019-12-04,190,97,129,20,0,41,20,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/1112.csv
2884,40955019,09f70f6,Matt Nardoci,2019-12-04,143,71,70,37,3,38,32,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/1614.csv
2885,40955019,09f70f6,Matt Nardoci,2019-12-04,55,38,37,7,3,10,5,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/858.csv
2886,40955019,09f70f6,Matt Nardoci,2019-12-04,153,99,99,17,4,43,7,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/546.csv
2887,40955019,09f70f6,Matt Nardoci,2019-12-04,267,74,210,2,26,30,1,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/629.csv
2888,40955019,09f70f6,Matt Nardoci,2019-12-04,312,101,101,147,0,68,143,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/813.csv
2889,40955019,09f70f6,Matt Nardoci,2019-12-04,103,52,52,27,0,24,27,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/1517.csv
2890,40955019,09f70f6,Matt Nardoci,2019-12-04,97,60,57,15,0,25,15,0,4,18,14,27,22,41,182.837,3,548.51,A,70.2495,/home/senior/senior/all_metric/40955019/1504.csv
2891,40955019,09f70f6,Matt Nardoci,2019-12-04,34,11,17,14,0,6,11,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/40955019/335.csv
2892,40955019,09f70f6,Matt Nardoci,2019-12-04,1337,774,807,223,9,317,204,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/40955019/833.csv
