project_id,add,delete,churn,pathname
47838894,27,0,27,lib/coins.py
47838894,60,25,85,lib/coins.py
47838894,16,9,25,lib/tx.py
47838894,1,1,2,lib/coins.py
47838894,1,1,2,server/daemon.py
47838894,35,1,36,server/daemon.py
47838894,1,0,1,lib/coins.py
47838894,2,2,4,lib/util.py
47838894,127,1,128,tests/lib/test_util.py
47838894,18,3,21,tests/server/test_env.py
47838894,0,5,5,server/controller.py
47838894,0,1,1,server/session.py
47838894,19,20,39,lib/coins.py
47838894,4,0,4,lib/tx.py
47838894,2,2,4,compact_history.py
47838894,0,1,1,server/controller.py
47838894,1,1,2,setup.py
47838894,39,2,41,lib/coins.py
47838894,36,0,36,lib/tx.py
47838894,3,1,4,tests/lib/test_addresses.py
47838894,2,2,4,server/controller.py
47838894,1,1,2,server/version.py
47838894,6,4,10,lib/coins.py
47838894,0,21,21,lib/script.py
47838894,1,1,2,server/db.py
47838894,1,1,2,server/version.py
47838894,14,6,20,server/controller.py
47838894,32,6,38,server/mempool.py
47838894,13,1,14,server/env.py
47838894,7,6,13,server/peers.py
47838894,11,1,12,tests/server/test_env.py
47838894,22,0,22,lib/coins.py
47838894,8,6,14,lib/coins.py
47838894,2,1,3,lib/env_base.py
47838894,49,0,49,tests/lib/test_env_base.py
47838894,1,0,1,lib/coins.py
47838894,2,1,3,lib/coins.py
47838894,1,1,2,server/version.py
47838894,1,1,2,server/env.py
47838894,1,1,2,wallet/env.py
47838894,128,0,128,lib/server_base.py
47838894,51,110,161,server/controller.py
47838894,82,0,82,lib/env.py
47838894,4,64,68,server/env.py
47838894,31,0,31,wallet/env.py
47838894,1,1,2,server/session.py
47838894,6,3,9,server/controller.py
47838894,1,0,1,server/env.py
47838894,6,3,9,lib/coins.py
47838894,20,0,20,lib/coins.py
47838894,1,1,2,lib/coins.py
47838894,4,3,7,server/controller.py
47838894,15,5,20,server/env.py
47838894,1,1,2,server/peers.py
47838894,19,3,22,tests/server/test_env.py
47838894,10,5,15,lib/hash.py
47838894,10,8,18,lib/tx.py
47838894,9,1,10,lib/util.py
47838894,2,2,4,server/controller.py
47838894,5,5,10,server/daemon.py
47838894,20,0,20,tests/lib/test_util.py
47838894,1,1,2,server/version.py
47838894,0,2,2,lib/peer.py
47838894,0,1,1,server/peers.py
47838894,3,4,7,lib/coins.py
47838894,10,49,59,server/peers.py
47838894,0,4,4,server/peers.py
47838894,2,2,4,server/session.py
47838894,1,1,2,server/version.py
47838894,22,12,34,server/session.py
47838894,1,1,2,server/session.py
47838894,10,20,30,lib/peer.py
47838894,7,0,7,lib/util.py
47838894,6,0,6,tests/lib/test_util.py
47838894,7,3,10,server/peers.py
47838894,3,3,6,tests/lib/test_addresses.py
47838894,1,0,1,tests/server/test_compaction.py
47838894,5,3,8,tests/server/test_env.py
47838894,1,1,2,tests/wallet/test_bip32.py
47838894,1,1,2,server/version.py
47838894,25,26,51,lib/coins.py
47838894,1,1,2,server/env.py
47838894,1,1,2,lib/coins.py
47838894,35,0,35,lib/coins.py
47838894,3,1,4,server/session.py
47838894,1,1,2,server/version.py
47838894,0,19,19,server/controller.py
47838894,22,10,32,server/session.py
47838894,3,2,5,server/controller.py
47838894,9,0,9,server/env.py
47838894,6,1,7,server/peers.py
47838894,6,0,6,tests/server/test_env.py
47838894,6,4,10,server/controller.py
47838894,9,4,13,server/session.py
47838894,18,14,32,server/session.py
47838894,24,0,24,lib/util.py
47838894,10,11,21,server/session.py
47838894,17,0,17,tests/lib/test_util.py
47838894,22,0,22,server/controller.py
47838894,13,0,13,server/session.py
47838894,3,1,4,lib/jsonrpc.py
47838894,9,0,9,lib/util.py
47838894,14,8,22,server/controller.py
47838894,74,35,109,server/session.py
47838894,2,2,4,server/version.py
47838894,10,0,10,tests/lib/test_util.py
47838894,32,0,32,lib/coins.py
47838894,1,0,1,server/peers.py
47838894,1,1,2,setup.py
47838894,3,53,56,electrumx_server.py
47838894,2,2,4,lib/socks.py
47838894,49,1,50,server/controller.py
47838894,10,0,10,server/env.py
47838894,13,0,13,tests/server/test_env.py
47838894,6,7,13,lib/coins.py
47838894,1,2,3,server/controller.py
47838894,11,5,16,server/daemon.py
47838894,10,5,15,lib/coins.py
47838894,2,1,3,server/controller.py
47838894,8,8,16,server/daemon.py
47838894,8,7,15,server/session.py
47838894,0,2,2,lib/coins.py
47838894,2,2,4,lib/coins.py
47838894,1,1,2,server/version.py
47838894,3,3,6,lib/socks.py
47838894,4,3,7,server/peers.py
47838894,2,0,2,lib/coins.py
47838894,1,1,2,server/version.py
47838894,16,11,27,lib/coins.py
47838894,2,1,3,server/controller.py
47838894,3,1,4,server/peers.py
47838894,1,1,2,server/db.py
47838894,21,2,23,lib/coins.py
47838894,12,0,12,server/daemon.py
47838894,1,1,2,server/env.py
47838894,5,0,5,lib/coins.py
47838894,16,0,16,lib/coins.py
47838894,10,0,10,lib/coins.py
47838894,5,1,6,lib/coins.py
47838894,1,1,2,server/controller.py
47838894,1,1,2,lib/coins.py
47838894,0,1,1,query.py
47838894,1,2,3,server/db.py
47838894,19,0,19,lib/coins.py
47838894,1,1,2,server/version.py
47838894,31,4,35,server/peers.py
47838894,5,5,10,lib/coins.py
47838894,2,2,4,lib/tx.py
47838894,10,13,23,lib/coins.py
47838894,18,16,34,server/block_processor.py
47838894,6,6,12,tests/test_blocks.py
47838894,19,0,19,lib/coins.py
47838894,6,6,12,lib/coins.py
47838894,1,1,2,server/version.py
47838894,9,21,30,server/block_processor.py
47838894,11,2,13,server/daemon.py
47838894,12,13,25,server/mempool.py
47838894,1,1,2,server/version.py
47838894,5,0,5,lib/coins.py
47838894,21,9,30,server/block_processor.py
47838894,2,11,13,server/daemon.py
47838894,13,12,25,server/mempool.py
47838894,1,1,2,server/version.py
47838894,3,2,5,lib/coins.py
47838894,3,1,4,lib/util.py
47838894,27,0,27,tests/lib/test_util.py
47838894,14,3,17,server/daemon.py
47838894,30,0,30,tests/wallet/test_bip32.py
47838894,1,2,3,wallet/bip32.py
47838894,16,45,61,lib/coins.py
47838894,367,0,367,tests/wallet/test_bip32.py
47838894,307,0,307,wallet/bip32.py
47838894,4,6,10,lib/hash.py
47838894,68,0,68,tests/lib/test_hash.py
47838894,1,1,2,server/block_processor.py
47838894,103,101,204,server/db.py
47838894,76,0,76,compact_history.py
47838894,6,1,7,server/block_processor.py
47838894,177,3,180,server/db.py
47838894,131,0,131,tests/server/test_compaction.py
47838894,16,8,24,server/db.py
47838894,21,1,22,lib/coins.py
47838894,22,0,22,lib/tx.py
47838894,1,0,1,lib/coins.py
47838894,1,1,2,tests/test_blocks.py
47838894,60,2,62,lib/coins.py
47838894,26,5,31,lib/tx.py
47838894,15,0,15,lib/util.py
47838894,62,0,62,server/daemon.py
47838894,1,1,2,server/version.py
47838894,5,5,10,lib/coins.py
47838894,5,8,13,lib/coins.py
47838894,7,2,9,server/peers.py
47838894,1,1,2,electrumx_server.py
47838894,1,13,14,lib/tx.py
47838894,1,1,2,server/session.py
47838894,2,1,3,server/session.py
47838894,15,22,37,server/session.py
47838894,2,2,4,lib/coins.py
47838894,10,0,10,server/session.py
47838894,4,0,4,lib/coins.py
47838894,9,0,9,server/daemon.py
47838894,56,0,56,server/session.py
47838894,2,0,2,lib/coins.py
47838894,3,3,6,server/controller.py
47838894,14,24,38,lib/coins.py
47838894,5,9,14,server/controller.py
47838894,2,2,4,server/mempool.py
47838894,4,3,7,server/session.py
47838894,1,2,3,server/version.py
47838894,0,0,0,server/session.py
47838894,0,0,0,server/version.py
47838894,3,1,4,server/session.py
47838894,2,1,3,server/version.py
47838894,1,1,2,lib/coins.py
47838894,2,2,4,lib/coins.py
47838894,21,21,42,lib/coins.py
47838894,2,2,4,tests/lib/test_addresses.py
47838894,1,1,2,server/version.py
47838894,6,12,18,lib/coins.py
47838894,4,2,6,server/peers.py
47838894,1,1,2,server/env.py
47838894,1,1,2,server/version.py
47838894,3,0,3,tests/server/test_env.py
47838894,1,1,2,lib/util.py
47838894,4,3,7,server/env.py
47838894,1,1,2,server/peers.py
47838894,4,1,5,server/peers.py
47838894,1,1,2,server/version.py
47838894,0,0,0,tests/{ => lib}/test_addresses.py
47838894,0,0,0,tests/{ => lib}/test_util.py
47838894,0,0,0,tests/{ => server}/test_storage.py
47838894,10,7,17,server/env.py
47838894,3,3,6,server/peers.py
47838894,279,0,279,tests/server/test_env.py
47838894,20,0,20,lib/coins.py
47838894,1,1,2,server/version.py
47838894,7,3,10,lib/peer.py
47838894,2,2,4,server/controller.py
47838894,12,9,21,server/peers.py
47838894,1,1,2,server/version.py
47838894,2,2,4,server/peers.py
47838894,12,6,18,lib/peer.py
47838894,10,5,15,server/peers.py
47838894,4,3,7,server/peers.py
47838894,1,1,2,server/version.py
47838894,3,0,3,lib/socks.py
47838894,1,0,1,server/env.py
47838894,25,19,44,server/peers.py
47838894,2,2,4,server/session.py
47838894,87,30,117,lib/socks.py
47838894,4,13,17,server/peers.py
47838894,0,1,1,lib/coins.py
47838894,3,2,5,server/env.py
47838894,10,4,14,server/peers.py
47838894,1,1,2,server/env.py
47838894,1,1,2,server/version.py
47838894,54,33,87,server/env.py
47838894,15,8,23,server/session.py
47838894,11,2,13,server/daemon.py
47838894,51,0,51,lib/coins.py
47838894,2,4,6,server/env.py
47838894,1,1,2,server/version.py
47838894,24,15,39,server/peers.py
47838894,2,0,2,server/peers.py
47838894,2,0,2,lib/coins.py
47838894,1,1,2,server/version.py
47838894,0,4,4,lib/coins.py
47838894,54,44,98,server/peers.py
47838894,1,1,2,lib/coins.py
47838894,1,1,2,server/peers.py
47838894,1,1,2,server/version.py
47838894,14,29,43,server/peers.py
47838894,1,1,2,server/version.py
47838894,16,1,17,server/env.py
47838894,4,2,6,server/peers.py
47838894,9,4,13,lib/peer.py
47838894,2,2,4,server/controller.py
47838894,6,1,7,server/peers.py
47838894,3,3,6,lib/peer.py
47838894,11,0,11,lib/util.py
47838894,1,1,2,server/peers.py
47838894,0,10,10,server/controller.py
47838894,38,8,46,server/peers.py
47838894,3,7,10,server/session.py
47838894,3,2,5,server/env.py
47838894,68,0,68,tests/test_blocks.py
47838894,67,3,70,lib/coins.py
47838894,64,0,64,lib/tx.py
47838894,5,1,6,tests/test_addresses.py
47838894,31,1,32,server/db.py
47838894,1,1,2,lib/coins.py
47838894,5,5,10,server/block_processor.py
47838894,26,24,50,lib/coins.py
47838894,3,2,5,lib/tx.py
47838894,10,9,19,server/block_processor.py
47838894,17,8,25,server/db.py
47838894,11,1,12,server/controller.py
47838894,1,4,5,server/peers.py
47838894,1,1,2,server/peers.py
47838894,1,3,4,lib/peer.py
47838894,5,3,8,server/controller.py
47838894,11,0,11,server/controller.py
47838894,2,4,6,server/session.py
47838894,1,1,2,server/version.py
47838894,8,6,14,server/block_processor.py
47838894,14,1,15,server/env.py
47838894,1,1,2,lib/coins.py
47838894,2,2,4,lib/coins.py
47838894,34,6,40,lib/coins.py
47838894,11,1,12,server/controller.py
47838894,8,4,12,lib/peer.py
47838894,2,0,2,server/peers.py
47838894,1,1,2,server/version.py
47838894,1,1,2,server/version.py
47838894,19,1,20,lib/coins.py
47838894,9,8,17,lib/jsonrpc.py
47838894,5,3,8,server/peers.py
47838894,1,1,2,server/version.py
47838894,6,2,8,electrumx_server.py
47838894,1,2,3,server/controller.py
47838894,1,2,3,server/env.py
47838894,1,2,3,server/peers.py
47838894,1,1,2,setup.py
47838894,2,2,4,server/peers.py
47838894,1,25,26,server/peers.py
47838894,66,0,66,tests/test_addresses.py
47838894,15,15,30,lib/coins.py
47838894,12,2,14,server/peers.py
47838894,1,1,2,server/session.py
47838894,1,1,2,lib/coins.py
47838894,72,60,132,lib/coins.py
47838894,1,1,2,server/irc.py
47838894,1,1,2,server/version.py
47838894,8,4,12,server/peers.py
47838894,1,1,2,server/session.py
47838894,1,1,2,server/version.py
47838894,18,10,28,server/peers.py
47838894,2,2,4,lib/peer.py
47838894,14,12,26,server/peers.py
47838894,1,1,2,server/session.py
47838894,1,8,9,server/controller.py
47838894,17,0,17,server/session.py
47838894,1,1,2,server/peers.py
47838894,1,1,2,server/peers.py
47838894,1,1,2,server/peers.py
47838894,1,1,2,server/version.py
47838894,57,1,58,lib/coins.py
47838894,1,1,2,lib/tx.py
47838894,3,1,4,server/env.py
47838894,11,3,14,server/peers.py
47838894,1,5,6,electrumx_rpc.py
47838894,12,15,27,lib/jsonrpc.py
47838894,45,75,120,server/controller.py
47838894,40,32,72,server/daemon.py
47838894,8,4,12,server/peers.py
47838894,0,5,5,server/session.py
47838894,4,3,7,lib/jsonrpc.py
47838894,1,1,2,server/version.py
47838894,1,0,1,lib/jsonrpc.py
47838894,25,18,43,server/peers.py
47838894,1,1,2,lib/peer.py
47838894,1,1,2,server/version.py
47838894,1,1,2,server/version.py
47838894,23,16,39,server/controller.py
47838894,28,14,42,server/session.py
47838894,0,3,3,server/controller.py
47838894,0,3,3,server/session.py
47838894,1,1,2,server/version.py
47838894,2,20,22,server/controller.py
47838894,2,1,3,server/mempool.py
47838894,62,15,77,server/session.py
47838894,3,1,4,server/version.py
47838894,1,1,2,setup.py
47838894,3,2,5,server/block_processor.py
47838894,2,2,4,lib/coins.py
47838894,1,1,2,lib/peer.py
47838894,2,2,4,lib/tx.py
47838894,4,2,6,lib/util.py
47838894,1,1,2,server/block_processor.py
47838894,1,1,2,server/controller.py
47838894,1,1,2,server/irc.py
47838894,4,4,8,server/mempool.py
47838894,7,7,14,server/peers.py
47838894,3,6,9,electrumx_rpc.py
47838894,32,11,43,lib/coins.py
47838894,20,2,22,lib/hash.py
47838894,117,30,147,lib/jsonrpc.py
47838894,294,0,294,lib/peer.py
47838894,20,1,21,lib/script.py
47838894,181,0,181,lib/socks.py
47838894,20,1,21,lib/tx.py
47838894,39,3,42,lib/util.py
47838894,56,44,100,server/controller.py
47838894,1,0,1,server/daemon.py
47838894,1,0,1,server/db.py
47838894,28,20,48,server/env.py
47838894,3,9,12,server/irc.py
47838894,475,69,544,server/peers.py
47838894,63,15,78,server/session.py
47838894,3,1,4,server/version.py
47838894,1,1,2,lib/coins.py
47838894,1,1,2,lib/coins.py
47838894,1,1,2,server/version.py
47838894,1,1,2,lib/coins.py
47838894,1,1,2,electrumx_rpc.py
47838894,3,2,5,electrumx_server.py
47838894,1,1,2,lib/coins.py
47838894,2,2,4,lib/jsonrpc.py
47838894,5,4,9,lib/tx.py
47838894,1,0,1,lib/util.py
47838894,1,0,1,query.py
47838894,1,1,2,server/block_processor.py
47838894,3,3,6,server/controller.py
47838894,1,0,1,server/daemon.py
47838894,1,0,1,server/db.py
47838894,1,2,3,server/env.py
47838894,5,5,10,server/mempool.py
47838894,1,0,1,server/storage.py
47838894,2,2,4,tests/test_storage.py
47838894,1,2,3,tests/test_util.py
47838894,1,1,2,server/version.py
47838894,7,1,8,lib/coins.py
47838894,13,18,31,server/block_processor.py
47838894,10,0,10,server/session.py
47838894,3,2,5,lib/coins.py
47838894,1,1,2,server/version.py
47838894,43,32,75,lib/coins.py
47838894,21,15,36,server/block_processor.py
47838894,12,4,16,lib/util.py
47838894,2,7,9,server/controller.py
47838894,2,1,3,server/controller.py
47838894,23,9,32,server/daemon.py
47838894,12,0,12,lib/coins.py
47838894,1,1,2,server/version.py
47838894,1,1,2,lib/jsonrpc.py
47838894,1,1,2,server/version.py
47838894,11,2,13,server/controller.py
47838894,10,6,16,server/daemon.py
47838894,8,0,8,server/env.py
47838894,4,2,6,server/session.py
47838894,1,1,2,server/db.py
47838894,1,1,2,server/irc.py
47838894,1,1,2,server/version.py
47838894,26,1,27,lib/coins.py
47838894,14,0,14,lib/jsonrpc.py
47838894,11,6,17,lib/util.py
47838894,24,21,45,server/controller.py
47838894,1,10,11,server/db.py
47838894,22,12,34,server/env.py
47838894,28,47,75,server/peers.py
47838894,11,33,44,server/session.py
47838894,9,6,15,lib/jsonrpc.py
47838894,1,1,2,lib/jsonrpc.py
47838894,1,1,2,server/version.py
47838894,10,7,17,server/controller.py
47838894,39,21,60,server/peers.py
47838894,34,1,35,server/session.py
47838894,1,1,2,lib/script.py
47838894,1,1,2,query.py
47838894,1,1,2,server/env.py
47838894,8,2,10,server/controller.py
47838894,8,10,18,server/block_processor.py
47838894,58,41,99,server/controller.py
47838894,4,5,9,server/mempool.py
47838894,5,32,37,server/peers.py
47838894,0,1,1,server/session.py
47838894,1,1,2,server/version.py
47838894,4,3,7,server/controller.py
47838894,1,1,2,server/version.py
47838894,56,43,99,electrumx_rpc.py
47838894,515,320,835,lib/jsonrpc.py
47838894,49,64,113,server/controller.py
47838894,1,1,2,server/peers.py
47838894,63,72,135,server/session.py
47838894,1,1,2,server/version.py
47838894,2,2,4,lib/coins.py
47838894,13,17,30,server/controller.py
47838894,1,1,2,server/env.py
47838894,30,92,122,server/irc.py
47838894,139,0,139,server/peers.py
47838894,2,2,4,electrumx_rpc.py
47838894,15,9,24,lib/jsonrpc.py
47838894,12,15,27,server/session.py
47838894,1,1,2,lib/hash.py
47838894,1,1,2,lib/script.py
47838894,1,1,2,lib/tx.py
47838894,1,1,2,lib/util.py
47838894,12,7,19,server/controller.py
47838894,1,1,2,server/version.py
47838894,5,2,7,server/block_processor.py
47838894,12,17,29,server/controller.py
47838894,1,13,14,server/controller.py
47838894,14,0,14,server/session.py
47838894,1,1,2,server/version.py
47838894,2,2,4,server/storage.py
47838894,1,1,2,tests/test_util.py
47838894,1,1,2,server/version.py
47838894,3,5,8,server/storage.py
47838894,7,14,21,lib/util.py
47838894,47,40,87,server/storage.py
47838894,1,1,2,server/controller.py
47838894,4,1,5,server/daemon.py
47838894,1,69,70,server/storage.py
47838894,1,3,4,server/daemon.py
47838894,1,1,2,server/version.py
47838894,7,4,11,server/daemon.py
47838894,6,14,20,server/block_processor.py
47838894,18,14,32,server/controller.py
47838894,3,4,7,server/db.py
47838894,1,1,2,server/version.py
47838894,5,4,9,server/block_processor.py
47838894,3,2,5,server/controller.py
47838894,5,1,6,server/daemon.py
47838894,5,4,9,electrumx_server.py
47838894,1,0,1,server/block_processor.py
47838894,67,50,117,server/controller.py
47838894,2,3,5,server/irc.py
47838894,1,1,2,server/version.py
47838894,2,0,2,server/controller.py
47838894,2,0,2,electrumx_rpc.py
47838894,170,124,294,lib/jsonrpc.py
47838894,362,56,418,server/controller.py
47838894,55,315,370,server/session.py
47838894,16,6,22,server/block_processor.py
47838894,38,30,68,server/db.py
47838894,1,1,2,server/version.py
47838894,175,159,334,server/block_processor.py
47838894,13,4,17,server/controller.py
47838894,5,5,10,server/mempool.py
47838894,1,1,2,server/session.py
47838894,9,8,17,lib/coins.py
47838894,71,64,135,server/block_processor.py
47838894,1,1,2,server/controller.py
47838894,0,2,2,server/env.py
47838894,4,4,8,server/daemon.py
47838894,7,5,12,lib/coins.py
47838894,62,0,62,lib/coins.py
47838894,1,1,2,server/version.py
47838894,2,0,2,lib/coins.py
47838894,2,2,4,server/env.py
47838894,28,13,41,lib/coins.py
47838894,4,2,6,server/block_processor.py
47838894,5,1,6,server/db.py
47838894,24,4,28,lib/coins.py
47838894,70,14,84,lib/tx.py
47838894,14,15,29,server/block_processor.py
47838894,1,2,3,server/db.py
47838894,4,3,7,server/mempool.py
47838894,2,2,4,server/protocol.py
47838894,1,1,2,server/version.py
47838894,24,18,42,server/controller.py
47838894,1,1,2,server/version.py
47838894,4,4,8,tests/test_storage.py
47838894,6,6,12,query.py
47838894,41,75,116,server/block_processor.py
47838894,169,112,281,server/db.py
47838894,1,1,2,server/env.py
47838894,7,9,16,server/storage.py
47838894,18,4,22,lib/coins.py
47838894,5,5,10,server/block_processor.py
47838894,14,10,24,server/db.py
47838894,54,0,54,lib/util.py
47838894,27,46,73,server/db.py
47838894,12,8,20,server/db.py
47838894,31,61,92,lib/coins.py
47838894,2,2,4,lib/jsonrpc.py
47838894,22,0,22,lib/script.py
47838894,11,16,27,query.py
47838894,61,63,124,server/block_processor.py
47838894,13,13,26,server/controller.py
47838894,19,32,51,server/db.py
47838894,8,2,10,server/env.py
47838894,33,33,66,server/mempool.py
47838894,53,44,97,server/protocol.py
47838894,2,0,2,lib/coins.py
47838894,1,1,2,server/mempool.py
47838894,4,0,4,lib/coins.py
47838894,1,1,2,server/block_processor.py
47838894,1,1,2,server/version.py
47838894,1,1,2,server/version.py
47838894,1,1,2,server/block_processor.py
47838894,18,12,30,server/db.py
47838894,8,7,15,server/storage.py
47838894,1,1,2,server/version.py
47838894,28,31,59,server/irc.py
47838894,2,2,4,electrumx_rpc.py
47838894,3,2,5,electrumx_server.py
47838894,555,0,555,server/controller.py
47838894,1,1,2,server/irc.py
47838894,2,546,548,server/protocol.py
47838894,38,37,75,server/block_processor.py
47838894,5,4,9,server/block_processor.py
47838894,1,1,2,server/version.py
47838894,1,1,2,server/version.py
47838894,9,3,12,query.py
47838894,5,2,7,server/protocol.py
47838894,1,1,2,server/version.py
47838894,7,4,11,server/protocol.py
47838894,3,1,4,server/storage.py
47838894,1,0,1,electrumx_rpc.py
47838894,1,1,2,server/version.py
47838894,5,4,9,server/protocol.py
47838894,1,0,1,lib/jsonrpc.py
47838894,11,2,13,lib/util.py
47838894,3,2,5,server/protocol.py
47838894,3,1,4,server/protocol.py
47838894,21,16,37,server/mempool.py
47838894,1,1,2,server/version.py
47838894,3,2,5,server/block_processor.py
47838894,1,1,2,server/version.py
47838894,4,4,8,server/block_processor.py
47838894,12,11,23,server/protocol.py
47838894,1,1,2,server/version.py
47838894,12,8,20,server/protocol.py
47838894,1,1,2,server/version.py
47838894,2,0,2,server/protocol.py
47838894,1,2,3,server/protocol.py
47838894,4,1,5,lib/jsonrpc.py
47838894,3,2,5,server/protocol.py
47838894,1,1,2,server/version.py
47838894,6,6,12,server/protocol.py
47838894,5,4,9,server/block_processor.py
47838894,93,93,186,server/block_processor.py
47838894,3,3,6,server/protocol.py
47838894,5,3,8,server/block_processor.py
47838894,1,1,2,server/version.py
47838894,2,2,4,lib/jsonrpc.py
47838894,4,0,4,server/block_processor.py
47838894,5,3,8,server/protocol.py
47838894,1,1,2,server/protocol.py
47838894,1,1,2,server/version.py
47838894,5,4,9,server/mempool.py
47838894,1,1,2,server/block_processor.py
47838894,15,4,19,server/mempool.py
47838894,6,1,7,server/protocol.py
47838894,8,6,14,server/block_processor.py
47838894,11,5,16,server/daemon.py
47838894,1,1,2,server/mempool.py
47838894,11,10,21,server/block_processor.py
47838894,6,3,9,server/daemon.py
47838894,68,80,148,server/mempool.py
47838894,8,11,19,server/protocol.py
47838894,1,1,2,server/version.py
47838894,6,1,7,server/mempool.py
47838894,2,2,4,server/protocol.py
47838894,1,1,2,server/version.py
47838894,15,18,33,server/protocol.py
47838894,3,2,5,server/protocol.py
47838894,1,1,2,server/version.py
47838894,1,1,2,server/protocol.py
47838894,1,1,2,server/version.py
47838894,1,1,2,server/version.py
47838894,3,3,6,server/block_processor.py
47838894,1,0,1,server/env.py
47838894,54,34,88,server/protocol.py
47838894,1,9,10,server/protocol.py
47838894,3,3,6,server/protocol.py
47838894,2,3,5,server/mempool.py
47838894,1,1,2,server/version.py
47838894,6,5,11,server/mempool.py
47838894,1,1,2,server/version.py
47838894,1,1,2,server/version.py
47838894,0,9,9,lib/util.py
47838894,8,4,12,server/mempool.py
47838894,1,1,2,server/protocol.py
47838894,1,1,2,server/version.py
47838894,1,1,2,server/mempool.py
47838894,1,1,2,server/version.py
47838894,10,0,10,lib/util.py
47838894,6,7,13,server/block_processor.py
47838894,287,0,287,server/mempool.py
47838894,51,216,267,server/protocol.py
47838894,0,1,1,server/protocol.py
47838894,1,1,2,server/version.py
47838894,1,1,2,electrumx_rpc.py
47838894,40,32,72,lib/jsonrpc.py
47838894,42,33,75,server/protocol.py
47838894,1,1,2,server/protocol.py
47838894,0,3,3,lib/jsonrpc.py
47838894,2,8,10,server/protocol.py
47838894,0,1,1,lib/jsonrpc.py
47838894,1,0,1,server/protocol.py
47838894,1,1,2,server/version.py
47838894,8,7,15,server/protocol.py
47838894,7,2,9,server/protocol.py
47838894,1,1,2,server/version.py
47838894,2,1,3,server/protocol.py
47838894,1,1,2,server/version.py
47838894,2,1,3,lib/jsonrpc.py
47838894,30,19,49,server/protocol.py
47838894,3,2,5,server/irc.py
47838894,2,2,4,electrumx_rpc.py
47838894,51,12,63,server/protocol.py
47838894,1,1,2,server/version.py
47838894,4,4,8,server/protocol.py
47838894,1,1,2,server/version.py
47838894,9,2,11,electrumx_rpc.py
47838894,40,16,56,lib/jsonrpc.py
47838894,106,43,149,server/protocol.py
47838894,3,4,7,lib/jsonrpc.py
47838894,73,29,102,server/protocol.py
47838894,1,1,2,server/version.py
47838894,4,1,5,server/block_processor.py
47838894,49,45,94,lib/jsonrpc.py
47838894,34,26,60,server/protocol.py
47838894,2,2,4,electrumx_rpc.py
47838894,80,68,148,lib/jsonrpc.py
47838894,10,11,21,server/protocol.py
47838894,1,1,2,server/version.py
47838894,2,4,6,electrumx_rpc.py
47838894,66,64,130,lib/jsonrpc.py
47838894,4,4,8,server/protocol.py
47838894,4,1,5,electrumx_rpc.py
47838894,1,1,2,lib/jsonrpc.py
47838894,1,1,2,server/version.py
47838894,0,1,1,server/protocol.py
47838894,118,105,223,lib/jsonrpc.py
47838894,3,3,6,server/protocol.py
47838894,34,5,39,lib/jsonrpc.py
47838894,19,42,61,server/protocol.py
47838894,1,1,2,server/version.py
47838894,6,2,8,server/protocol.py
47838894,0,2,2,server/env.py
47838894,11,26,37,server/protocol.py
47838894,1,1,2,electrumx_rpc.py
47838894,1,1,2,lib/jsonrpc.py
47838894,2,2,4,server/protocol.py
47838894,2,0,2,server/env.py
47838894,26,11,37,server/protocol.py
47838894,1,1,2,server/version.py
47838894,29,24,53,server/protocol.py
47838894,2,1,3,server/protocol.py
47838894,1,1,2,server/version.py
47838894,9,3,12,server/block_processor.py
47838894,6,4,10,lib/jsonrpc.py
47838894,1,1,2,server/version.py
47838894,25,17,42,server/protocol.py
47838894,1,1,2,setup.py
47838894,5,0,5,server/irc.py
47838894,1,1,2,electrumx_server.py
47838894,20,9,29,server/protocol.py
47838894,3,6,9,server/protocol.py
47838894,1,1,2,server/version.py
47838894,16,11,27,lib/jsonrpc.py
47838894,10,0,10,lib/util.py
47838894,60,21,81,server/protocol.py
47838894,2,0,2,lib/jsonrpc.py
47838894,1,0,1,server/env.py
47838894,18,0,18,server/protocol.py
47838894,1,1,2,server/version.py
47838894,1,1,2,server/protocol.py
47838894,1,1,2,electrumx_server.py
47838894,4,3,7,lib/jsonrpc.py
47838894,1,1,2,server/version.py
47838894,10,13,23,server/protocol.py
47838894,1,1,2,server/version.py
47838894,15,14,29,server/irc.py
47838894,1,0,1,electrumx_server.py
47838894,13,10,23,server/protocol.py
47838894,10,2,12,server/env.py
47838894,2,2,4,server/irc.py
47838894,4,3,7,server/irc.py
47838894,1,0,1,server/env.py
47838894,56,23,79,server/irc.py
47838894,2,2,4,lib/jsonrpc.py
47838894,1,1,2,server/version.py
47838894,1,1,2,lib/jsonrpc.py
47838894,1,1,2,server/version.py
47838894,2,2,4,server/block_processor.py
47838894,1,1,2,server/version.py
47838894,6,2,8,server/daemon.py
47838894,11,1,12,server/protocol.py
47838894,1,1,2,server/version.py
47838894,24,0,24,lib/jsonrpc.py
47838894,1,0,1,server/env.py
47838894,3,0,3,server/protocol.py
47838894,2,0,2,electrumx_rpc.py
47838894,13,0,13,lib/jsonrpc.py
47838894,1,0,1,server/protocol.py
47838894,1,1,2,server/storage.py
47838894,1,1,2,server/env.py
47838894,1,1,2,server/version.py
47838894,3,23,26,electrumx_rpc.py
47838894,1,0,1,server/env.py
47838894,56,10,66,server/protocol.py
47838894,4,5,9,lib/coins.py
47838894,8,1,9,tests/test_storage.py
